tempo_s ax ay az
0.690000 42.64 6.51 -2.55
0.693000 5.37 15.30 -3.92
0.696000 -42.76 15.34 0.35
0.699000 -21.03 11.57 0.31
0.702000 19.97 5.92 -1.33
0.705000 47.27 5.26 1.41
0.708000 31.19 14.12 0.90
0.711000 -39.46 14.24 -3.10
0.714000 -37.11 13.53 -4.51
0.717000 -6.75 10.20 0.27
0.720000 33.62 5.18 -0.43
0.723000 46.68 11.30 -3.57
0.726000 -24.67 15.89 -1.14
0.729000 -43.27 15.22 1.45
0.732000 -27.97 12.04 -2.98
0.735000 9.73 7.65 2.12
0.738000 43.66 7.41 2.98
0.741000 39.03 11.92 -0.98
0.744000 -34.79 14.63 -4.59
0.747000 -40.99 14.83 -1.49
0.750000 -15.53 11.14 0.31
0.753000 25.58 5.57 -1.84
0.756000 47.86 10.75 -0.27
0.759000 -16.59 15.10 1.06
0.762000 -41.54 14.40 -0.86
0.765000 -34.09 12.83 -4.98
0.768000 -0.63 9.38 3.49
0.771000 37.81 5.57 1.29
0.774000 9.45 11.45 -2.71
0.777000 -28.87 15.65 -2.90
0.780000 -43.07 15.46 1.77
0.783000 -23.30 11.53 -2.28
0.786000 15.93 5.69 -0.16
0.789000 34.32 8.98 2.43
0.792000 -7.22 13.30 0.55
0.795000 -37.89 14.04 -4.04
0.798000 -38.72 14.12 1.06
0.801000 -10.55 4.90 2.39
0.804000 47.58 4.94 -1.18
0.807000 20.04 11.38 -1.84
0.810000 -21.65 15.65 0.27
0.813000 -42.87 14.87 -4.47
0.816000 -30.52 8.39 -2.47
0.819000 5.49 5.49 2.67
0.822000 41.54 6.55 2.47
0.825000 3.26 11.81 -2.00
0.828000 -32.99 15.42 -0.04
0.831000 -42.25 15.26 0.86
0.834000 -19.42 5.77 -0.86
0.837000 47.82 5.33 -1.45
0.840000 29.85 10.12 1.49
0.843000 -13.02 14.20 1.69
0.846000 -40.60 14.28 -4.51
0.849000 -36.52 10.24 -0.08
0.852000 35.58 5.02 3.37
0.855000 46.48 5.14 0.12
0.858000 14.24 11.45 -3.18
0.861000 -26.36 15.93 1.18
0.864000 -43.74 11.53 -2.86
0.867000 11.77 7.45 -2.94
0.870000 45.07 5.45 1.37
0.873000 38.52 7.65 2.82
0.876000 -2.90 12.55 -4.51
0.879000 -36.01 14.55 -2.08
0.882000 -14.79 10.98 1.18
0.885000 27.14 5.18 0.90
0.888000 48.52 4.98 -1.77
0.891000 24.71 11.14 1.37
0.894000 -18.16 14.67 -0.31
0.897000 -42.64 12.87 -4.98
0.900000 0.63 9.22 -1.49
0.903000 39.38 5.37 3.49
0.906000 44.40 5.77 -2.63
0.909000 8.32 11.73 -3.14
0.912000 -30.05 15.30 0.98
0.915000 -23.42 11.65 -0.59
0.918000 17.34 6.47 -2.08
0.921000 47.07 5.53 -0.71
0.924000 34.01 9.14 0.94
0.927000 -8.24 14.24 -3.33
0.930000 -38.91 13.89 -4.24
0.933000 -9.85 10.67 1.10
0.936000 31.85 5.06 2.39
0.939000 48.01 4.67 -1.77
0.942000 19.42 15.85 -1.22
0.945000 -43.19 14.95 0.86
0.948000 -30.44 12.32 -3.77
0.951000 6.63 8.20 -1.57
0.954000 42.60 5.65 2.47
0.957000 41.03 12.00 -1.49
0.960000 -33.34 15.02 -4.35
0.963000 -42.17 15.10 -0.51
0.966000 -18.91 11.41 0.82
0.969000 22.87 5.73 -1.49
0.972000 48.25 10.28 1.29
0.975000 29.22 14.63 1.26
0.978000 -40.60 14.36 -1.84
0.981000 -36.01 13.18 -4.90
0.984000 -4.12 9.81 3.30
0.987000 36.17 5.30 0.47
0.990000 45.58 11.41 -3.10
0.993000 -26.71 16.04 -2.12
0.996000 -43.23 15.46 1.06
0.999000 -26.71 11.73 -1.73
1.002000 12.71 7.22 0.35
1.005000 45.27 8.20 2.94
1.008000 -3.77 12.67 0.00
1.011000 -36.21 14.59 -4.31
1.014000 -40.21 14.44 -2.55
1.017000 -13.73 10.67 0.98
1.020000 28.01 5.10 -2.00
1.023000 23.30 10.94 -1.18
1.026000 -18.83 15.34 1.10
1.029000 -42.17 14.59 -0.16
1.032000 -32.56 12.55 -1.57
1.035000 2.16 5.33 3.18
1.038000 43.27 5.84 1.92
1.041000 6.79 11.61 -2.43
1.044000 -30.60 15.85 -3.45
1.047000 -42.91 15.22 0.39
1.050000 -22.05 6.12 -1.96
1.053000 18.91 5.53 -1.06
1.056000 32.56 9.45 1.88
1.059000 -9.65 13.57 1.06
1.062000 -38.91 14.16 -4.04
1.065000 -38.09 13.93 0.63
1.068000 -8.24 4.90 2.67
1.071000 47.11 5.10 -0.71
1.074000 17.38 11.57 -2.43
1.077000 -23.73 16.04 -0.35
1.080000 -43.23 14.91 -2.71
1.083000 -29.11 8.12 -2.63
1.086000 43.15 5.65 2.08
1.089000 40.13 6.86 2.63
1.092000 0.86 12.08 -1.26
1.095000 -33.81 15.22 -0.98
1.098000 -42.13 11.02 0.82
1.101000 24.28 5.53 -0.43
1.104000 48.01 5.30 -1.80
1.107000 27.54 10.43 0.31
1.110000 -15.02 14.95 -2.08
1.113000 -41.23 13.02 -5.14
1.116000 -2.59 9.65 -0.67
1.119000 36.91 5.18 3.53
1.122000 45.62 5.33 0.71
1.125000 11.49 11.73 -2.16
1.128000 -27.77 15.38 1.33
1.131000 -43.42 11.73 -0.94
1.134000 13.89 6.83 -2.31
1.137000 45.66 5.61 0.63
1.140000 36.13 8.43 0.12
1.143000 -5.22 12.87 -4.31
1.146000 -36.95 14.40 -2.98
1.149000 -12.67 10.71 1.18
1.152000 29.11 5.14 1.45
1.155000 48.17 5.02 -1.92
1.158000 22.08 11.14 0.63
1.161000 -20.16 14.79 0.04
1.164000 -32.13 12.40 -4.75
1.167000 3.14 8.90 -1.92
1.170000 40.60 5.65 3.14
1.173000 42.91 6.16 -2.16
1.176000 5.69 15.26 -4.12
1.179000 -42.80 15.22 0.55
1.182000 -21.26 11.53 0.16
1.185000 19.77 6.04 -1.49
1.188000 47.66 5.41 1.92
1.191000 31.58 13.89 1.14
1.194000 -39.54 14.20 -3.06
1.197000 -37.42 13.49 -4.67
1.200000 -7.34 10.32 0.43
1.203000 33.77 5.10 -0.98
1.206000 46.72 11.45 -2.47
1.209000 16.08 15.97 -0.82
1.212000 -43.19 15.42 1.37
1.215000 -28.40 11.85 -3.18
1.218000 9.14 7.77 1.45
1.221000 43.86 5.84 2.79
1.224000 39.23 12.28 -0.82
1.227000 -34.64 14.75 -4.28
1.230000 -41.34 14.87 -1.33
1.233000 -16.51 11.02 0.31
1.236000 25.26 5.37 -1.65
1.239000 47.90 10.87 0.00
1.242000 -16.24 14.95 1.33
1.245000 -41.58 14.47 -1.02
1.248000 -34.28 12.83 -4.86
1.251000 -1.49 9.65 3.33
1.254000 37.89 5.53 1.22
1.257000 10.12 11.49 -2.59
1.260000 -28.75 15.89 -2.51
1.263000 -43.23 15.57 1.26
1.266000 -24.44 11.57 -2.16
1.269000 15.53 5.69 -0.35
1.272000 35.11 8.79 2.71
1.275000 -6.75 13.26 0.31
1.278000 -37.85 14.32 -3.80
1.281000 -39.19 14.08 1.29
1.284000 -11.10 5.10 1.96
1.287000 30.60 4.94 -1.33
1.290000 20.59 11.22 -1.80
1.293000 -21.50 15.89 0.39
1.296000 -42.99 15.14 -4.24
1.299000 -30.95 8.32 -2.08
1.302000 5.22 5.61 2.71
1.305000 42.05 6.51 2.39
1.308000 3.84 11.73 -1.92
1.311000 -32.52 15.18 -0.20
1.314000 -42.60 15.42 0.20
1.317000 -20.28 5.77 -1.37
1.320000 47.78 5.22 -1.29
1.323000 30.36 10.00 1.49
1.326000 -12.59 14.20 1.29
1.329000 -40.32 14.36 -5.02
1.332000 -36.99 10.16 0.08
1.335000 35.03 5.18 3.41
1.338000 46.80 4.94 0.04
1.341000 14.75 11.22 -2.51
1.344000 -26.16 15.97 1.06
1.347000 -43.82 11.34 -2.90
1.350000 11.22 7.37 -2.86
1.353000 44.91 5.61 1.53
1.356000 38.72 7.77 2.82
1.359000 -2.43 12.40 -4.55
1.362000 -35.89 14.79 -1.77
1.365000 -15.34 11.10 1.10
1.368000 26.83 5.26 0.71
1.371000 48.48 5.22 -1.41
1.374000 25.34 10.83 1.29
1.377000 -17.30 14.55 -0.51
1.380000 -42.21 12.71 -5.02
1.383000 0.08 9.41 -1.37
1.386000 39.11 5.30 3.57
1.389000 44.72 5.73 -2.39
1.392000 8.83 11.49 -3.30
1.395000 -29.66 15.14 1.06
1.398000 -23.69 11.77 -0.98
1.401000 16.87 6.32 -2.12
1.404000 46.99 5.53 -0.12
1.407000 34.68 9.02 0.98
1.410000 -7.77 14.32 -3.88
1.413000 -39.15 14.04 -4.00
1.416000 -10.08 10.67 0.86
1.419000 31.54 5.10 2.31
1.422000 48.01 5.26 -1.88
1.425000 19.77 15.57 0.43
1.428000 -43.38 14.79 1.10
1.431000 -30.83 12.28 -4.00
1.434000 6.12 8.28 -2.39
1.437000 42.48 5.61 1.80
1.440000 41.78 11.61 -1.57
1.443000 -33.19 15.10 -4.31
1.446000 -42.60 15.22 -0.47
1.449000 -19.42 11.49 0.47
1.452000 22.40 5.88 -1.18
1.455000 48.29 10.08 1.22
1.458000 29.62 14.24 2.00
1.461000 -40.80 14.20 -1.80
1.464000 -36.48 13.42 -4.86
1.467000 -4.55 9.96 3.65
1.470000 36.05 5.10 -0.24
1.473000 46.64 11.41 -2.86
1.476000 -26.48 15.93 -1.80
1.479000 -43.78 15.46 1.53
1.482000 -26.79 11.96 -2.59
1.485000 12.20 7.02 1.14
1.488000 45.15 8.00 3.10
1.491000 -3.26 12.59 -0.20
1.494000 -36.32 14.55 -4.24
1.497000 -40.76 14.67 -2.51
1.500000 -14.24 10.90 0.94
1.503000 27.58 5.02 -2.20
1.506000 24.12 10.94 -0.67
1.509000 -18.51 15.30 1.02
1.512000 -42.25 14.55 0.47
1.515000 -33.30 12.75 -1.57
1.518000 1.22 5.57 3.41
1.521000 43.97 5.92 1.84
1.524000 7.57 11.49 -2.86
1.527000 -30.40 15.65 -3.49
1.530000 -43.11 15.53 -0.55
1.533000 -22.48 6.32 -1.57
1.536000 18.24 5.45 -0.47
1.539000 33.42 9.26 2.24
1.542000 -9.22 13.57 1.02
1.545000 -38.91 14.12 -4.28
1.548000 -38.01 13.89 0.86
1.551000 -9.14 4.94 2.43
1.554000 47.46 4.98 -0.78
1.557000 18.28 11.18 -2.51
1.560000 -23.26 15.93 -0.20
1.563000 -43.27 15.14 -3.92
1.566000 -29.50 8.08 -2.59
1.569000 42.91 5.53 2.31
1.572000 40.68 7.06 2.98
1.575000 1.29 12.00 -1.29
1.578000 -33.81 14.71 -1.06
1.581000 -41.89 11.02 0.43
1.584000 23.69 5.41 -0.43
1.587000 48.17 5.26 -1.57
1.590000 28.20 10.51 0.39
1.593000 -14.91 14.51 -1.77
1.596000 -41.15 13.14 -4.94
1.599000 -3.18 9.81 -0.39
1.602000 36.79 5.22 3.53
1.605000 45.74 5.49 0.78
1.608000 12.20 11.34 -2.20
1.611000 -27.77 15.77 1.26
1.614000 -43.78 11.45 -1.92
1.617000 13.65 7.02 -2.59
1.620000 45.90 5.53 0.90
1.623000 36.99 8.04 -0.12
1.626000 -4.98 12.83 -4.35
1.629000 -37.03 14.44 -2.82
1.632000 -13.02 10.90 1.06
1.635000 28.91 5.02 1.41
1.638000 48.25 5.22 -1.45
1.641000 22.79 10.98 0.35
1.644000 -19.73 14.55 0.12
1.647000 -32.56 12.55 -4.75
1.650000 2.90 8.75 -1.88
1.653000 40.80 5.49 3.22
1.656000 43.50 6.16 -2.47
1.659000 5.88 15.42 -3.77
1.662000 -43.19 15.38 0.78
1.665000 -21.69 11.65 -0.35
1.668000 19.42 5.81 -1.73
1.671000 47.46 5.65 1.14
1.674000 32.36 13.77 1.06
1.677000 -39.66 14.24 -3.14
1.680000 -38.01 13.73 -4.31
1.683000 -7.49 10.36 0.39
1.686000 33.54 4.94 -0.39
1.689000 47.35 11.26 -2.24
1.692000 17.06 15.85 -0.20
1.695000 -43.70 15.14 1.41
1.698000 -29.03 12.08 -3.37
1.701000 8.83 7.81 2.00
1.704000 43.82 5.57 2.75
1.707000 40.05 12.08 -1.02
1.710000 -34.75 14.71 -4.51
1.713000 -41.89 14.95 -1.29
1.716000 -17.30 11.22 0.94
1.719000 24.56 5.41 -0.71
1.722000 48.29 10.36 0.35
1.725000 -15.61 14.79 1.22
1.728000 -41.70 14.28 -1.45
1.731000 -35.19 13.10 -4.86
1.734000 -2.16 9.73 3.80
1.737000 37.58 5.41 0.94
1.740000 11.18 11.41 -2.90
1.743000 -28.28 15.85 -2.67
1.746000 -43.89 15.53 1.57
1.749000 -25.14 12.00 -2.43
1.752000 14.63 5.49 -0.04
1.755000 35.97 8.47 2.75
1.758000 -5.69 13.02 0.24
1.761000 -37.50 14.28 -4.55
1.764000 -39.93 14.32 0.98
1.767000 -12.04 5.18 1.84
1.770000 29.58 4.82 -1.29
1.773000 21.69 11.06 -1.57
1.776000 -20.44 15.73 0.08
1.779000 -42.95 14.71 -3.84
1.782000 -32.05 12.79 -2.55
1.785000 3.88 5.45 2.82
1.788000 42.72 6.16 2.31
1.791000 5.02 11.73 -2.00
1.794000 -31.89 15.46 0.39
1.797000 -43.11 15.42 0.63
1.800000 -20.63 5.96 -1.14
1.803000 47.74 5.30 -1.14
1.806000 31.22 9.77 1.57
1.809000 -11.26 14.08 1.10
1.812000 -39.93 14.20 -4.04
1.815000 -37.50 10.12 0.43
1.818000 34.28 4.86 3.06
1.821000 46.88 4.86 -0.20
1.824000 15.85 11.45 -2.67
1.827000 -24.87 16.08 1.41
1.830000 -43.66 12.40 -2.71
1.833000 9.96 7.65 -2.67
1.836000 44.21 5.53 1.65
1.839000 38.64 7.45 3.02
1.842000 -1.06 12.40 -4.47
1.845000 -35.19 14.71 -1.61
1.848000 -41.34 11.06 0.86
1.851000 25.89 5.14 0.51
1.854000 48.29 4.94 -1.33
1.857000 26.16 10.63 0.67
1.860000 -16.44 14.79 -0.98
1.863000 -41.78 12.67 -5.02
1.866000 -0.86 9.49 -0.94
1.869000 38.40 5.26 3.14
1.872000 45.27 5.22 -2.79
1.875000 9.73 11.53 -2.82
1.878000 -29.15 15.46 1.53
1.881000 -24.20 11.65 -0.94
1.884000 16.32 6.67 -2.55
1.887000 46.29 5.26 -0.08
1.890000 34.87 8.90 0.39
1.893000 -7.02 14.40 -3.77
1.896000 -39.34 14.00 -3.45
1.899000 -10.94 10.75 0.86
1.902000 30.91 4.86 2.00
1.905000 48.01 4.67 -1.84
1.908000 20.48 15.65 -0.08
1.911000 -42.99 14.95 0.71
1.914000 -31.07 12.32 -4.28
1.917000 5.53 8.51 -2.35
1.920000 41.70 5.53 2.28
1.923000 41.89 11.77 -2.24
1.926000 -32.79 15.18 -4.24
1.929000 -42.68 15.22 -0.31
1.932000 -19.77 11.45 0.51
1.935000 21.89 5.65 -0.67
1.938000 48.05 10.20 1.18
1.941000 30.24 14.28 1.26
1.944000 -40.44 14.20 -2.43
1.947000 -36.79 13.30 -4.67
1.950000 -5.26 10.24 3.22
1.953000 35.19 5.26 -0.08
1.956000 46.64 11.41 -2.67
1.959000 -26.05 16.12 -1.65
1.962000 -44.05 15.69 1.33
1.965000 -27.34 12.00 -2.47
1.968000 11.30 7.53 1.77
1.971000 44.64 7.61 2.94
1.974000 -2.39 12.28 -0.55
1.977000 -35.93 14.59 -4.31
1.980000 -41.23 14.79 -1.45
1.983000 -15.06 11.02 0.86
1.986000 26.95 5.65 -1.80
1.989000 24.79 10.94 -0.47
1.992000 -17.73 15.02 1.14
1.995000 -42.29 14.79 -0.51
1.998000 -33.70 12.83 -1.33
2.001000 0.39 5.30 4.24
2.004000 44.44 5.57 1.57
2.007000 8.59 11.65 -2.67
2.010000 -29.85 15.73 -3.18
2.013000 -43.42 15.22 -1.18
2.016000 -23.54 6.59 -2.24
2.019000 17.02 5.41 -0.31
2.022000 34.17 8.98 2.35
2.025000 -8.04 13.26 0.71
2.028000 -38.36 13.85 -4.04
2.031000 -38.80 14.16 0.98
2.034000 -10.04 4.90 2.75
2.037000 47.82 5.06 -1.14
2.040000 19.53 11.41 -2.04
2.043000 -22.32 15.49 0.04
2.046000 -43.19 14.91 -4.28
2.049000 -30.48 8.55 -2.39
2.052000 42.52 5.41 2.71
2.055000 41.31 6.55 2.67
2.058000 2.79 11.81 -2.00
2.061000 -33.22 15.22 -0.51
2.064000 -42.44 11.10 0.78
2.067000 22.52 5.81 -0.82
2.070000 47.97 5.30 -1.37
2.073000 29.42 9.85 1.18
2.076000 -13.30 14.04 -2.04
2.079000 -40.48 13.34 -5.14
2.082000 -4.47 10.00 -0.12
2.085000 35.70 5.14 3.45
2.088000 45.97 5.10 0.43
2.091000 13.69 11.41 -1.80
2.094000 -26.48 15.42 1.73
2.097000 -43.35 11.92 -2.71
2.100000 12.24 7.26 -2.82
2.103000 44.76 5.53 1.02
2.106000 37.42 7.96 -0.78
2.109000 -3.06 12.71 -4.59
2.112000 -36.01 14.47 -2.94
2.115000 -14.20 11.06 1.26
2.118000 27.58 5.33 0.98
2.121000 47.58 4.86 -1.65
2.124000 23.77 10.87 0.67
2.127000 -18.36 14.91 -0.31
2.130000 -32.95 12.47 -4.79
2.133000 1.45 9.06 -1.45
2.136000 39.46 5.65 3.18
2.139000 43.03 6.35 -2.75
2.142000 7.34 15.22 -3.41
2.145000 -42.72 15.42 0.86
2.148000 -22.24 11.77 -0.35
2.151000 18.24 6.12 -1.88
2.154000 46.68 5.45 2.20
2.157000 32.52 13.73 0.86
2.160000 -38.76 14.16 -3.22
2.163000 -37.81 13.65 -4.51
2.166000 -8.51 10.40 0.94
2.169000 32.52 5.22 -0.78
2.172000 46.88 11.38 -2.16
2.175000 17.18 16.28 -0.35
2.178000 -43.11 15.42 1.10
2.181000 -28.99 12.04 -3.73
2.184000 7.81 7.30 2.08
2.187000 42.95 5.73 2.16
2.190000 40.09 12.12 -1.49
2.193000 -34.09 14.75 -4.35
2.196000 -41.70 14.98 -0.98
2.199000 -17.34 11.53 0.55
2.202000 24.05 5.65 -1.14
2.205000 48.17 10.47 0.75
2.208000 -15.22 14.91 1.41
2.211000 -41.34 14.28 -1.65
2.214000 -35.15 12.91 -4.94
2.217000 -2.51 10.00 3.30
2.220000 36.99 5.22 0.75
2.223000 11.65 11.53 -2.86
2.226000 -28.05 15.89 -2.28
2.229000 -43.78 15.49 1.49
2.232000 -25.14 12.08 -2.55
2.235000 14.24 5.53 0.86
2.238000 36.40 8.39 2.71
2.241000 -5.33 12.91 0.16
2.244000 -37.58 14.47 -4.43
2.247000 -40.29 14.55 0.98
2.250000 -12.59 5.14 1.73
2.253000 29.34 4.94 -1.49
2.256000 22.52 11.02 -1.10
2.259000 -20.32 15.61 0.47
2.262000 -43.38 14.63 -3.96
2.265000 -32.64 12.91 -2.35
2.268000 3.18 5.45 2.82
2.271000 43.54 5.88 2.16
2.274000 5.84 11.73 -2.39
2.277000 -31.93 15.89 0.55
2.280000 -43.38 15.34 0.39
2.283000 -21.38 6.04 -1.45
2.286000 48.21 5.22 -0.78
2.289000 32.36 9.53 2.00
2.292000 -10.59 13.85 0.98
2.295000 -40.21 14.32 -4.31
2.298000 -38.40 10.36 0.43
2.301000 34.05 4.79 3.06
2.304000 47.90 4.79 -0.47
2.307000 17.34 11.38 -2.51
2.310000 -24.28 16.36 1.41
2.313000 -44.09 12.00 -3.33
2.316000 8.71 7.77 -2.59
