tempo_s ax ay az
5.517000 -24.79 17.22 -0.47
5.520000 -44.05 22.87 -3.57
5.523000 -28.28 20.67 2.43
5.526000 10.67 -4.04 -4.71
5.529000 42.76 -3.80 -7.14
5.532000 1.02 8.71 0.39
5.535000 -32.71 21.93 6.04
5.538000 -41.70 23.30 -5.37
5.541000 -16.83 2.71 -0.24
5.544000 23.81 -4.31 1.65
5.547000 28.48 -1.33 -3.37
5.550000 -14.12 12.98 -4.43
5.553000 -40.32 22.95 5.88
5.556000 -35.30 12.16 -2.04
5.559000 -5.10 -1.84 -7.10
5.562000 46.68 -4.59 -1.96
5.565000 16.24 3.88 2.79
5.568000 -25.65 17.89 -3.41
5.571000 -44.48 20.95 2.35
5.574000 -29.07 7.88 3.41
5.577000 44.64 -3.84 -3.92
5.580000 39.70 -3.73 -7.41
5.583000 0.47 9.49 5.88
5.586000 -33.34 23.46 0.86
5.589000 -41.66 16.48 -4.67
5.592000 24.83 3.02 -0.20
5.595000 47.78 -4.90 0.82
5.598000 28.28 -0.59 -4.51
5.601000 -15.34 23.65 2.08
5.604000 -40.17 23.30 6.35
5.607000 -4.20 11.96 -1.77
5.610000 34.48 -1.65 -7.73
5.613000 46.95 -4.24 3.10
5.616000 15.53 17.93 0.31
5.619000 -26.71 22.91 -3.61
5.622000 -27.34 20.52 2.16
5.625000 14.75 8.12 3.73
5.628000 45.66 -4.47 -6.47
5.631000 38.32 8.94 -0.04
5.634000 -1.69 22.40 6.04
5.637000 -41.50 23.81 0.43
5.640000 -18.20 16.20 -4.51
5.643000 24.48 3.26 0.94
5.646000 48.52 -0.16 -2.43
5.649000 28.01 13.77 -3.26
5.652000 -40.64 23.65 2.00
5.655000 -34.99 24.01 6.63
5.658000 -3.02 12.08 -6.59
5.661000 35.19 -4.31 -2.55
5.664000 46.88 4.08 3.14
5.667000 -26.40 18.51 0.55
5.670000 -44.33 23.22 -2.75
5.673000 -27.97 20.36 3.06
5.676000 12.71 -4.31 -3.92
5.679000 44.29 -2.94 -6.79
5.682000 -1.37 9.49 -0.47
5.685000 -33.89 22.32 6.24
5.688000 -41.34 23.58 -4.98
5.691000 -16.36 2.94 -0.98
5.694000 26.32 -4.98 0.78
5.697000 27.97 -0.27 -2.31
5.700000 -16.75 13.81 -4.59
5.703000 -41.58 23.77 6.08
5.706000 -34.52 11.69 -0.82
5.709000 -2.51 -1.88 -6.86
5.712000 46.76 -3.92 -2.28
5.715000 14.12 4.63 2.75
5.718000 -26.09 18.59 -3.73
5.721000 -44.84 19.97 0.75
5.724000 -27.34 6.83 3.69
5.727000 44.95 -4.28 -3.57
5.730000 37.66 -3.73 -7.73
5.733000 -2.71 9.77 5.73
5.736000 -34.95 23.89 2.39
5.739000 -41.15 14.98 -5.02
5.742000 25.61 2.04 -2.31
5.745000 47.54 -4.28 1.80
5.748000 26.36 -0.24 -4.39
5.751000 -16.75 23.46 0.90
5.754000 -39.97 23.26 6.59
5.757000 -1.53 11.02 -0.51
5.760000 37.11 -1.65 -5.96
5.763000 46.29 -4.04 3.41
5.766000 12.94 19.10 1.65
5.769000 -26.28 23.14 -3.77
5.772000 -26.63 20.24 0.35
5.775000 14.00 6.71 3.49
5.778000 45.39 -4.51 -6.83
5.781000 37.03 10.04 -1.53
5.784000 -3.49 22.83 7.34
5.787000 -41.50 23.03 2.00
5.790000 -16.28 15.38 -4.43
5.793000 25.69 1.92 1.53
5.796000 48.64 -4.35 -1.61
5.799000 25.93 14.36 -4.39
5.802000 -41.62 23.61 0.63
5.805000 -33.58 23.22 6.55
5.808000 -0.78 11.45 -6.83
5.811000 36.95 -1.88 -4.00
5.814000 44.99 5.45 3.69
5.817000 -27.18 18.99 2.00
5.820000 -43.97 23.22 -3.65
5.823000 -24.91 19.97 3.69
5.826000 14.12 6.71 -2.63
5.829000 44.80 -2.43 -6.94
5.832000 -4.55 9.85 -1.57
5.835000 -34.83 22.67 6.08
5.838000 -40.48 23.10 -5.77
5.841000 -14.20 15.02 -2.94
5.844000 25.81 -4.47 1.02
5.847000 24.75 0.43 -0.78
5.850000 -18.44 14.67 -4.43
5.853000 -42.17 23.58 6.90
5.856000 -33.19 23.85 0.82
5.859000 0.82 -2.86 -6.86
5.862000 45.97 -3.73 -4.24
5.865000 10.71 5.22 2.94
5.868000 -28.09 19.69 -3.37
5.871000 -44.25 23.46 -0.67
5.874000 -23.26 5.49 2.90
5.877000 45.86 -4.51 -1.92
5.880000 35.07 -2.82 -6.90
5.883000 -5.10 10.36 5.61
5.886000 -35.77 23.07 3.22
5.889000 -39.58 15.38 -3.14
5.892000 27.54 0.35 -2.24
5.895000 49.70 -5.06 1.41
5.898000 25.85 0.78 -3.84
5.901000 -19.65 14.79 0.00
5.904000 -42.84 22.44 6.51
5.907000 1.84 11.81 2.31
5.910000 38.68 -2.12 -6.75
5.913000 45.78 -4.20 2.63
5.916000 10.43 5.73 2.59
5.919000 -28.67 23.42 -3.30
5.922000 -24.83 19.02 -0.75
5.925000 16.40 5.30 3.14
5.928000 46.41 -5.45 -6.90
5.931000 35.38 -2.79 -2.28
5.934000 -6.08 22.56 4.86
5.937000 -39.78 23.58 2.94
5.940000 -13.89 13.89 -4.94
5.943000 27.89 0.90 1.37
5.946000 49.15 -3.61 0.04
5.949000 24.32 15.14 -3.45
5.952000 -42.72 23.34 -0.82
5.955000 -32.79 22.52 6.08
5.958000 2.00 10.47 -7.10
5.961000 37.07 -2.59 -5.02
5.964000 44.33 5.73 3.33
5.967000 -28.20 19.93 3.69
5.970000 -44.60 22.75 -3.26
5.973000 -24.71 18.36 2.12
5.976000 17.26 5.77 -1.88
5.979000 46.48 -2.94 -6.35
5.982000 -6.08 10.55 -2.90
5.985000 -36.09 23.10 5.88
5.988000 -39.50 23.73 -5.41
5.991000 -12.98 14.44 -4.47
5.994000 30.09 -4.59 0.94
5.997000 24.09 0.98 0.47
6.000000 -19.93 14.87 -3.65
6.003000 -42.87 22.95 5.61
6.006000 -32.28 22.40 1.37
6.009000 2.39 -2.75 -6.67
6.012000 42.44 -4.59 -5.37
6.015000 8.71 6.43 2.71
6.018000 -29.03 19.85 -2.98
6.021000 -44.05 23.85 -1.49
6.024000 -23.97 5.30 2.55
6.027000 45.54 -5.22 -1.22
6.030000 33.97 -2.67 -5.96
6.033000 -7.14 11.22 5.57
6.036000 -35.85 23.58 3.61
6.039000 -38.87 14.20 -4.71
6.042000 28.56 0.94 -4.90
6.045000 49.31 -4.47 0.43
6.048000 22.16 1.22 -3.69
6.051000 -20.20 15.61 -0.86
6.054000 -43.46 22.32 5.65
6.057000 3.22 10.16 1.29
6.060000 38.83 -2.94 -6.86
6.063000 42.09 -3.10 2.47
6.066000 7.69 6.32 3.96
6.069000 -29.07 23.07 -2.71
6.072000 -23.34 18.91 -1.73
6.075000 16.75 4.90 2.35
6.078000 46.95 -4.59 -6.71
6.081000 33.03 -2.00 -2.90
6.084000 -7.81 22.99 5.30
6.087000 -38.36 23.30 3.96
6.090000 -11.89 13.89 -4.20
6.093000 28.44 1.06 1.73
6.096000 48.41 -4.43 1.14
6.099000 22.01 15.77 -3.02
6.102000 -42.80 23.22 -2.08
6.105000 -30.36 22.20 5.57
6.108000 3.96 9.92 -5.84
6.111000 39.50 -3.14 -5.84
6.114000 40.87 6.86 2.12
6.117000 -30.09 20.63 3.84
6.120000 -43.03 23.03 -2.55
6.123000 -21.97 18.40 3.02
6.126000 18.28 4.63 0.20
6.129000 46.84 -2.16 -6.08
6.132000 -8.63 11.57 -3.30
6.135000 -37.89 23.07 4.67
6.138000 -37.27 23.50 -3.69
6.141000 -11.10 13.22 -5.41
6.144000 30.13 -4.67 0.04
6.147000 20.75 1.73 1.14
6.150000 -22.44 15.81 -3.26
6.153000 -42.95 23.38 4.98
6.156000 -30.17 21.65 0.43
6.159000 5.22 -4.12 -7.14
6.162000 41.34 -4.12 -5.88
6.165000 5.65 7.10 2.31
6.168000 -30.17 20.63 -1.88
6.171000 -43.23 22.63 -3.02
6.174000 -22.08 4.16 1.37
6.177000 48.72 -5.57 -0.82
6.180000 31.46 -1.92 -6.08
6.183000 -10.63 11.26 4.39
6.186000 -38.09 23.18 5.49
6.189000 -37.23 13.53 -3.80
6.192000 30.87 0.04 -5.65
6.195000 48.21 -4.98 -0.35
6.198000 20.63 1.69 -2.90
6.201000 -22.56 15.81 -2.39
6.204000 -43.54 21.26 5.33
6.207000 6.32 8.71 2.12
6.210000 40.60 -3.88 -6.43
6.213000 41.58 -3.92 1.84
6.216000 5.30 7.37 4.63
6.219000 -30.87 23.10 -1.61
6.222000 -21.81 17.42 -2.82
6.225000 20.87 4.51 2.00
6.228000 48.41 -4.67 -5.69
6.231000 32.09 -1.96 -4.16
6.234000 -10.75 23.14 4.79
6.237000 -38.17 23.89 5.41
6.240000 -9.26 13.30 -3.37
6.243000 31.97 -0.59 -0.20
6.246000 49.23 -4.63 0.82
6.249000 20.12 16.59 -2.31
6.252000 -43.78 23.42 -2.08
6.255000 -30.71 21.03 4.90
6.258000 5.65 8.59 -6.08
6.261000 41.23 -3.30 -6.32
6.264000 40.72 7.61 2.00
6.267000 -31.03 20.91 4.86
6.270000 -43.58 23.22 -1.57
6.273000 -21.93 17.02 1.33
6.276000 21.14 3.92 0.08
6.279000 48.25 -1.29 -5.18
6.282000 -10.87 12.28 -3.73
6.285000 -38.29 23.42 4.08
6.288000 -36.87 24.40 -3.33
6.291000 -9.14 13.61 -5.73
6.294000 32.64 -4.71 -0.78
6.297000 19.22 2.75 2.00
6.300000 -23.07 16.95 -1.69
6.303000 -43.78 23.50 4.59
6.306000 -29.81 21.85 3.02
6.309000 5.30 -3.88 -6.00
6.312000 40.09 -3.49 -7.49
6.315000 4.47 7.96 0.78
6.318000 -31.34 21.30 -0.90
6.321000 -42.25 23.18 -3.65
6.324000 -21.34 4.31 1.69
6.327000 48.72 -3.77 0.71
6.330000 30.52 -1.96 -4.94
6.333000 -11.81 12.75 3.65
6.336000 -38.64 23.30 5.53
6.339000 -36.91 13.26 -2.79
6.342000 32.05 0.27 -5.84
6.345000 47.31 -3.96 0.47
6.348000 18.20 3.02 -1.37
6.351000 -22.63 17.26 -3.14
6.354000 -43.38 21.42 3.96
6.357000 9.18 7.77 2.43
6.360000 43.23 -3.14 -4.79
6.363000 38.68 -2.94 1.41
6.366000 4.16 8.36 6.00
6.369000 -32.87 23.18 -1.10
6.372000 -20.87 17.02 -3.69
6.375000 21.54 3.73 1.02
6.378000 47.39 -5.02 -4.20
6.381000 29.69 -1.22 -4.63
6.384000 -12.47 23.58 3.84
6.387000 -36.05 23.89 6.28
6.390000 -6.86 12.47 -2.71
6.393000 32.48 -0.78 -0.94
6.396000 46.80 -4.00 2.55
6.399000 17.89 17.26 -1.02
6.402000 -44.52 22.52 -3.96
6.405000 -26.79 21.06 3.92
6.408000 8.39 8.28 -5.14
6.411000 41.82 -3.49 -7.22
6.414000 38.68 8.63 1.29
6.417000 -31.81 21.42 5.73
6.420000 -40.99 23.81 -0.55
6.423000 -19.42 17.06 0.75
6.426000 22.20 3.33 1.14
6.429000 48.99 -1.33 -4.16
6.432000 -13.26 13.06 -4.59
6.435000 -39.31 23.30 3.57
6.438000 -35.58 23.69 -2.35
6.441000 -4.35 12.51 -6.71
6.444000 33.22 -4.00 -1.57
6.447000 15.42 3.49 2.43
6.450000 -24.87 17.50 -0.71
6.453000 -43.62 22.67 3.57
6.456000 -28.20 20.83 3.26
6.459000 10.55 -3.96 -5.22
6.462000 39.27 -3.26 -7.14
6.465000 1.10 8.59 0.20
6.468000 -33.11 22.01 -0.12
6.471000 -41.66 22.87 -5.49
6.474000 -17.97 3.77 0.90
6.477000 47.78 -4.47 0.75
6.480000 28.95 -0.94 -3.80
6.483000 -15.49 12.83 2.94
6.486000 -40.09 23.34 6.75
6.489000 -35.38 12.55 -2.28
6.492000 34.05 -1.41 -6.51
6.495000 46.37 -4.16 -2.24
6.498000 17.69 4.16 -0.39
6.501000 -25.97 18.20 -3.57
6.504000 -43.97 21.06 3.30
6.507000 11.61 8.08 4.00
6.510000 43.23 -4.35 -4.43
6.513000 38.48 -3.14 0.04
6.516000 -0.90 9.02 5.57
6.519000 -33.81 23.22 1.02
6.522000 -18.95 16.63 -3.57
6.525000 24.71 3.02 -0.75
6.528000 49.39 -4.59 -3.61
6.531000 28.79 -0.75 -5.02
6.534000 -15.73 23.38 2.04
6.537000 -34.60 23.26 6.24
6.540000 -3.73 11.89 -1.65
6.543000 34.79 -1.57 -2.04
6.546000 46.44 -4.04 3.73
6.549000 15.49 18.04 0.16
6.552000 -44.13 23.07 -3.61
6.555000 -28.09 20.59 1.84
6.558000 12.12 7.61 -3.80
6.561000 44.21 -3.96 -6.86
6.564000 38.60 9.49 -0.39
6.567000 -34.09 22.36 5.84
6.570000 -41.62 23.69 1.37
6.573000 -17.77 16.20 -1.06
6.576000 24.87 2.43 1.14
6.579000 49.23 -0.75 -3.02
6.582000 -15.73 13.61 -4.67
6.585000 -40.95 23.38 1.88
6.588000 -35.85 22.99 -2.24
6.591000 -3.65 10.94 -6.47
6.594000 35.03 -4.59 -3.02
6.597000 14.95 4.39 2.59
6.600000 -26.28 18.04 0.12
6.603000 -44.29 23.30 1.37
6.606000 -26.60 19.77 2.79
6.609000 13.22 -4.24 -3.73
6.612000 37.54 -3.33 -6.94
6.615000 -1.73 9.34 -0.63
6.618000 -34.01 22.20 0.51
6.621000 -42.01 22.75 -5.26
6.624000 -17.61 1.65 -2.43
6.627000 48.21 -5.53 0.55
6.630000 27.54 -0.16 -2.28
6.633000 -16.08 13.69 1.29
6.636000 -40.76 23.61 5.88
6.639000 -34.13 11.77 -0.12
6.642000 35.77 -2.28 -5.81
6.645000 46.60 -4.31 -2.75
6.648000 14.95 4.47 0.55
6.651000 -26.79 18.12 -3.57
6.654000 -44.40 20.24 0.94
6.657000 16.12 7.37 2.82
6.660000 46.52 -5.06 -3.18
6.663000 37.23 -3.33 -0.98
6.666000 -3.69 9.96 5.88
6.669000 -33.93 23.34 1.14
6.672000 -16.67 15.46 -4.71
6.675000 25.11 2.24 -2.28
6.678000 48.21 -4.86 -1.02
6.681000 27.07 0.16 -4.35
6.684000 -16.51 23.22 1.61
6.687000 -33.38 23.10 6.43
6.690000 -1.10 11.61 -0.86
6.693000 36.13 -1.57 -2.79
6.696000 45.74 -3.69 3.30
6.699000 12.20 18.87 1.41
6.702000 -43.70 23.10 -2.98
6.705000 -26.09 19.89 0.20
6.708000 13.34 7.02 -2.59
6.711000 44.13 -4.63 -6.98
6.714000 36.99 10.04 -1.33
6.717000 -34.01 22.91 6.12
6.720000 -41.23 23.22 2.04
6.723000 -15.93 15.30 -2.04
6.726000 25.97 1.49 1.65
6.729000 48.76 0.59 -1.06
6.732000 -17.61 14.28 -4.63
6.735000 -41.34 23.97 0.51
6.738000 -32.05 22.83 -0.31
6.741000 -1.84 11.34 -6.83
6.744000 36.32 -4.08 -4.47
6.747000 12.32 5.37 3.26
6.750000 -26.83 19.22 1.61
6.753000 -43.50 22.99 -0.16
6.756000 -25.50 18.87 3.30
6.759000 14.75 -3.96 -2.04
6.762000 34.79 -3.10 -6.59
6.765000 -3.41 10.59 -1.45
6.768000 -34.68 22.75 2.31
6.771000 -39.42 23.65 -5.10
6.774000 -14.24 2.04 -1.88
6.777000 49.54 -4.31 1.22
6.780000 25.38 0.67 -1.10
6.783000 -18.32 14.16 0.27
6.786000 -42.72 23.50 6.47
6.789000 -32.40 9.49 1.10
6.792000 35.34 -2.71 -7.22
6.795000 44.60 -3.80 -4.31
6.798000 9.81 6.04 2.71
6.801000 -27.22 19.42 -3.80
6.804000 -43.82 19.46 -0.39
6.807000 15.42 6.16 3.30
6.810000 45.42 -4.24 -2.04
6.813000 36.40 -2.04 -2.12
6.816000 -5.02 10.36 6.00
6.819000 -35.19 23.58 2.75
6.822000 -14.47 15.30 -4.67
6.825000 27.30 1.29 -2.98
6.828000 49.35 -4.47 -0.71
6.831000 24.75 0.59 -4.63
6.834000 -19.46 23.54 -0.20
6.837000 -33.89 22.83 6.35
6.840000 0.39 10.32 -0.63
6.843000 37.11 -2.20 -6.67
6.846000 43.19 -3.92 2.98
6.849000 10.20 19.10 2.51
6.852000 -44.09 23.18 -3.49
6.855000 -25.97 19.46 -0.04
6.858000 16.16 6.43 2.82
6.861000 46.95 -4.67 -7.41
6.864000 36.25 10.75 -2.51
6.867000 -36.09 22.63 5.53
6.870000 -39.62 23.58 3.37
6.873000 -14.24 15.02 -4.28
6.876000 28.83 1.61 1.22
6.879000 49.50 1.14 -0.39
6.882000 -19.26 14.32 -4.31
6.885000 -42.01 22.99 -0.90
6.888000 -32.09 22.56 6.67
6.891000 1.96 9.73 -6.32
6.894000 36.09 -4.16 -4.63
6.897000 9.73 6.32 2.63
6.900000 -27.46 19.50 3.14
6.903000 -43.74 22.83 -3.49
6.906000 -24.12 18.44 2.82
6.909000 17.34 -4.63 -1.18
6.912000 34.87 -2.16 -6.75
6.915000 -7.34 11.41 -2.59
6.918000 -34.64 23.42 4.82
6.921000 -39.15 22.99 -4.75
6.924000 -13.93 1.10 -3.37
6.927000 48.29 -4.75 0.78
6.930000 22.99 1.37 -0.31
6.933000 -20.08 15.30 -4.43
6.936000 -42.09 23.03 6.94
6.939000 -31.42 10.08 1.65
6.942000 38.60 -3.10 -6.71
6.945000 43.74 -3.65 -4.71
6.948000 8.24 6.39 2.55
6.951000 -28.44 19.81 -4.08
6.954000 -44.17 18.04 -2.08
6.957000 16.67 5.92 3.41
6.960000 46.37 -4.63 -1.29
6.963000 33.58 -2.16 -6.59
6.966000 -7.18 10.79 5.45
6.969000 -35.93 23.69 4.00
6.972000 -11.81 14.04 -4.94
6.975000 28.91 1.22 -3.61
6.978000 47.82 -4.31 1.02
6.981000 22.12 1.69 -4.20
6.984000 -20.24 23.14 -1.96
6.987000 -31.62 21.85 5.06
6.990000 2.98 9.26 0.86
6.993000 39.07 -3.30 -6.55
6.996000 42.29 -3.92 2.71
6.999000 8.08 20.16 3.61
7.002000 -43.54 22.87 -3.26
7.005000 -22.63 18.59 -1.84
7.008000 19.10 4.94 3.14
7.011000 46.84 -4.51 -6.32
7.014000 32.36 11.41 -3.45
7.017000 -36.72 22.99 5.22
7.020000 -39.50 23.30 4.75
7.023000 -11.41 13.53 -3.45
7.026000 28.99 -0.12 0.35
7.029000 48.44 1.96 0.75
7.032000 -21.46 15.89 -3.18
7.035000 -42.84 23.26 -0.94
7.038000 -31.30 21.77 6.24
7.041000 6.16 9.61 -6.47
7.044000 40.48 -3.65 -5.84
7.047000 6.94 7.37 2.47
7.050000 -30.01 19.89 4.31
7.053000 -42.99 22.52 -1.92
7.056000 -21.65 18.48 0.98
7.059000 19.85 -4.35 -0.43
7.062000 32.09 -1.96 -6.04
7.065000 -9.57 11.85 -3.10
7.068000 -37.93 23.22 5.18
7.071000 -37.50 23.93 -4.94
7.074000 -11.69 -0.35 -6.28
7.077000 47.74 -4.39 0.08
7.080000 20.01 2.00 1.26
7.083000 -22.67 15.85 -2.75
7.086000 -43.42 22.99 4.71
7.089000 -30.28 9.26 1.96
7.092000 40.60 -3.37 -5.96
7.095000 41.31 -3.80 -6.35
7.098000 5.84 7.49 2.55
7.101000 -30.64 21.03 -1.61
7.104000 -42.05 18.16 -2.63
7.107000 20.08 4.35 1.26
7.110000 47.97 -4.67 -0.08
7.113000 31.73 -2.35 -4.86
7.116000 -10.36 12.16 4.86
7.119000 -38.21 23.58 4.59
7.122000 -9.85 13.73 -3.26
7.125000 30.75 -0.71 -5.77
7.128000 48.60 -4.51 -0.08
7.131000 20.83 2.24 -2.28
7.134000 -22.83 23.30 -2.24
7.137000 -29.97 22.16 5.77
7.140000 6.39 8.87 3.37
7.143000 41.27 -3.26 -5.53
7.146000 42.29 -3.73 1.61
7.149000 4.08 20.99 5.26
7.152000 -43.62 23.03 -1.57
7.155000 -22.56 17.73 -2.51
7.158000 21.81 4.00 2.31
7.161000 49.31 -4.43 -5.06
7.164000 32.24 12.16 -4.08
7.167000 -38.48 23.42 4.16
7.170000 -36.79 24.40 5.92
7.173000 -8.75 13.45 -2.90
7.176000 31.77 0.20 -0.98
7.179000 47.66 2.31 2.04
7.182000 -22.36 16.99 -1.73
7.185000 -43.23 23.42 -2.82
7.188000 -29.81 21.38 4.35
7.191000 7.34 8.98 -5.88
7.194000 41.89 -3.80 -5.88
7.197000 4.39 7.77 1.29
7.200000 -31.50 21.06 5.45
7.203000 -42.52 23.10 -1.33
7.206000 -21.65 17.26 2.55
7.209000 21.57 -4.35 0.16
7.212000 31.85 -1.41 -4.71
7.215000 -11.02 12.43 -4.16
7.218000 -38.56 23.50 3.77
7.221000 -36.91 23.42 -2.47
7.224000 -7.41 -0.86 -5.88
7.227000 48.13 -3.80 -0.16
7.230000 18.99 2.79 2.79
7.233000 -24.12 16.40 -2.04
7.236000 -43.70 23.14 3.30
7.239000 -30.32 8.63 3.14
7.242000 42.40 -3.37 -5.10
7.245000 40.36 -3.41 -6.59
7.248000 2.71 8.39 1.26
7.251000 -31.66 20.95 -1.14
7.254000 -41.62 16.67 -4.24
7.257000 21.50 3.30 0.86
7.260000 47.93 -4.59 0.98
7.263000 29.97 -1.06 -4.16
7.266000 -12.12 12.28 3.02
7.269000 -38.87 23.26 5.57
7.272000 -6.75 12.51 -3.06
7.275000 32.87 -0.90 -7.37
7.278000 46.99 -4.16 -0.71
7.281000 17.46 3.14 -0.51
7.284000 -23.38 22.95 -3.37
7.287000 -28.32 21.34 3.69
7.290000 10.94 9.14 3.92
7.293000 42.05 -3.65 -4.86
7.296000 40.76 -3.41 1.06
7.299000 1.96 21.30 6.08
7.302000 -42.40 23.03 -0.51
7.305000 -19.50 16.44 -4.12
7.308000 25.18 3.41 -0.59
7.311000 48.25 -4.82 -3.14
7.314000 29.46 12.94 -3.80
7.317000 -38.72 23.42 3.30
7.320000 -36.44 23.77 5.73
7.323000 -6.20 12.94 -2.31
7.326000 32.91 -0.90 -1.33
7.329000 46.72 3.49 2.47
7.332000 -25.81 17.14 -0.94
7.335000 -44.17 23.30 -2.94
7.338000 -27.26 21.18 2.12
7.341000 10.47 7.69 -3.80
7.344000 42.87 -3.41 -6.79
7.347000 1.49 8.87 0.16
7.350000 -32.79 21.97 5.53
7.353000 -41.85 23.58 -0.24
7.356000 -19.53 16.16 0.08
7.359000 24.16 -4.55 0.55
7.362000 28.95 -0.90 -3.73
7.365000 -14.55 12.87 -4.28
7.368000 -39.54 23.69 2.82
7.371000 -35.26 23.93 -1.37
7.374000 -4.43 -1.77 -6.86
7.377000 47.11 -4.12 -2.08
7.380000 15.65 3.69 2.55
7.383000 -24.95 17.77 -0.16
7.386000 -43.62 23.30 2.20
7.389000 -28.52 7.34 3.26
7.392000 43.50 -4.12 -4.63
7.395000 39.07 -3.45 -7.26
7.398000 -0.20 8.98 -0.35
7.401000 -33.46 21.77 1.22
7.404000 -40.64 15.77 -4.75
7.407000 25.07 2.67 -0.35
7.410000 49.35 -4.86 0.98
7.413000 27.73 -0.82 -2.79
7.416000 -15.26 13.42 2.12
7.419000 -40.05 22.87 6.86
7.422000 -4.55 11.81 -1.06
7.425000 34.72 -1.45 -7.06
7.428000 46.48 -4.51 -2.47
7.431000 14.32 4.20 0.59
7.434000 -25.50 22.75 -3.73
7.437000 -28.40 19.85 1.65
7.440000 10.63 7.49 3.06
7.443000 44.13 -3.84 -3.37
7.446000 37.62 -3.06 -0.35
7.449000 -0.86 22.08 6.24
7.452000 -40.87 23.42 0.98
7.455000 -17.57 16.04 -4.16
7.458000 24.24 2.59 -1.33
7.461000 49.90 -4.94 -1.73
7.464000 27.38 13.38 -4.98
7.467000 -40.52 23.34 1.69
7.470000 -34.36 23.54 6.47
7.473000 -2.47 12.55 -0.35
7.476000 35.74 -1.65 -2.59
7.479000 46.99 4.24 2.82
7.482000 -26.63 18.12 0.90
7.485000 -44.44 23.30 -3.57
7.488000 -27.07 20.24 1.37
7.491000 12.98 7.10 -2.67
7.494000 44.09 -3.45 -7.37
7.497000 -1.49 9.57 -1.18
7.500000 -34.24 22.12 5.57
7.503000 -41.42 23.30 1.53
7.506000 -17.22 15.65 -1.53
7.509000 24.67 -4.28 1.77
7.512000 27.07 -0.31 -2.16
7.515000 -16.28 13.89 -4.35
7.518000 -41.15 23.97 0.86
7.521000 -34.60 22.79 -0.82
7.524000 -1.92 -2.08 -7.34
7.527000 46.44 -3.96 -2.35
7.530000 13.02 4.94 2.90
7.533000 -25.93 19.14 1.41
7.536000 -45.07 22.44 1.45
7.539000 -26.36 6.47 3.92
7.542000 43.03 -4.90 -2.75
7.545000 37.78 -2.43 -6.79
7.548000 -3.26 10.12 -1.10
7.551000 -33.38 22.28 1.49
7.554000 -40.72 16.16 -3.92
7.557000 26.48 2.31 -1.49
7.560000 48.76 -4.67 0.82
7.563000 26.67 0.27 -1.65
7.566000 -17.77 13.85 0.04
7.569000 -40.83 23.77 6.94
7.572000 -1.22 10.83 -0.86
7.575000 36.52 -1.92 -6.98
7.578000 44.13 -4.47 -3.65
7.581000 12.79 5.18 0.55
7.584000 -27.11 23.58 -3.77
7.587000 -24.63 20.01 0.71
7.590000 13.85 6.12 3.26
7.593000 45.19 -4.24 -2.16
7.596000 35.46 -3.06 -2.16
7.599000 -4.28 22.99 5.73
7.602000 -41.31 23.58 2.43
7.605000 -15.85 14.71 -4.98
7.608000 26.63 2.28 -2.55
7.611000 47.97 -4.59 -1.49
7.614000 25.38 14.28 -4.43
7.617000 -41.50 23.34 -0.04
7.620000 -32.99 23.07 6.47
7.623000 0.55 10.87 -1.06
7.626000 37.58 -2.79 -3.80
7.629000 44.60 5.73 2.90
7.632000 -28.01 19.30 1.65
7.635000 -44.52 23.65 -3.45
7.638000 -25.89 19.85 0.27
7.641000 13.96 6.94 -2.63
7.644000 46.41 -2.55 -7.26
7.647000 -4.08 10.47 -2.31
7.650000 -35.38 23.22 5.73
7.653000 -39.85 23.46 3.02
7.656000 -14.04 14.55 -2.75
7.659000 27.46 -4.35 0.98
7.662000 24.12 0.90 -1.33
7.665000 -18.04 15.06 -4.20
7.668000 -42.05 23.50 0.08
7.671000 -31.46 22.87 0.47
7.674000 0.98 -2.79 -6.83
7.677000 44.05 -4.12 -4.43
7.680000 9.69 5.77 2.75
7.683000 -28.44 19.34 2.86
7.686000 -44.21 23.07 0.35
7.689000 -23.14 5.77 3.22
7.692000 46.60 -4.35 -1.49
7.695000 34.95 -2.55 -7.14
7.698000 -6.51 10.79 -2.28
7.701000 -35.85 23.26 4.24
7.704000 -38.52 14.59 -4.47
7.707000 28.20 0.78 -3.18
7.710000 48.72 -4.47 1.18
7.713000 23.46 0.82 -0.27
7.716000 -19.69 14.79 -0.20
7.719000 -42.44 22.79 5.53
7.722000 2.28 10.20 1.33
7.725000 38.76 -3.18 -6.63
7.728000 43.31 -3.96 -4.55
7.731000 9.18 6.00 3.02
7.734000 -28.95 22.83 -2.55
7.737000 -25.18 18.44 -0.94
7.740000 16.79 5.92 2.67
7.743000 46.41 -4.63 -1.69
7.746000 34.79 -2.47 -2.63
7.749000 -6.43 22.71 5.49
7.752000 -39.15 23.38 4.28
7.755000 -12.28 14.12 -4.59
7.758000 28.91 0.59 -4.12
7.761000 49.27 -4.59 0.20
7.764000 23.69 15.22 -3.61
7.767000 -42.64 23.26 -1.06
7.770000 -33.22 22.24 4.94
7.773000 1.92 10.59 2.00
7.776000 38.25 -3.49 -4.71
7.779000 44.05 6.55 2.16
7.782000 -29.15 19.53 3.80
7.785000 -44.01 22.83 -2.75
7.788000 -23.34 17.97 -0.27
7.791000 17.26 4.82 -1.22
7.794000 48.33 -2.47 -6.67
7.797000 -6.75 10.79 -2.67
7.800000 -36.28 22.99 5.41
