tempo_s ax ay az
2.307000 34.05 0.04 -2.04
2.310000 -3.49 21.81 0.35
2.313000 -36.56 20.40 -7.22
2.316000 -11.92 10.00 -2.43
2.319000 25.81 3.73 2.39
2.322000 43.78 3.22 3.84
2.325000 20.28 12.40 -3.73
2.328000 -38.29 18.28 -3.65
2.331000 -30.56 20.12 -0.27
2.334000 2.51 10.36 -2.31
2.337000 37.34 -1.06 0.55
2.340000 39.70 11.45 0.35
2.343000 4.82 19.89 -1.29
2.346000 -38.25 18.24 -8.87
2.349000 -19.53 12.87 -0.39
2.352000 17.57 8.04 2.24
2.355000 42.99 2.51 3.53
2.358000 28.44 10.24 -3.30
2.361000 -36.60 20.67 -0.39
2.364000 -34.48 21.34 -3.77
2.367000 -5.84 9.41 -2.43
2.370000 31.34 0.67 -0.16
2.373000 42.91 10.12 2.55
2.376000 -22.95 15.93 -3.26
2.379000 -38.56 17.42 -6.71
2.382000 -26.24 17.26 0.86
2.385000 8.87 10.32 3.73
2.388000 40.64 -0.12 2.12
2.391000 -1.69 10.79 -1.18
2.394000 -32.99 21.54 -0.24
2.397000 -36.99 20.04 -7.77
2.400000 -13.65 10.55 1.96
2.403000 23.89 3.37 0.59
2.406000 43.70 6.20 3.73
2.409000 -15.73 11.73 -4.00
2.412000 -37.85 18.75 -2.94
2.415000 -31.73 20.79 -2.16
2.418000 0.59 10.36 3.45
2.421000 36.09 0.98 0.27
2.424000 6.75 11.53 1.06
2.427000 -28.01 19.30 -1.88
2.430000 -38.09 17.89 -8.94
2.433000 -20.95 13.73 0.90
2.436000 15.34 1.77 2.82
2.439000 30.05 1.69 3.33
2.442000 -7.96 10.32 -2.98
2.445000 -36.13 21.22 -0.08
2.448000 -35.03 21.42 -3.06
2.451000 -7.45 1.26 3.26
2.454000 43.03 2.79 0.00
2.457000 15.18 9.57 2.82
2.460000 -21.61 14.91 -3.84
2.463000 -38.60 17.50 -0.43
2.466000 -27.34 10.36 -1.37
2.469000 7.22 -0.55 3.96
2.472000 36.68 -0.04 1.73
2.475000 0.00 11.06 -0.86
2.478000 -32.21 21.69 -8.28
2.481000 -37.42 19.97 -1.18
2.484000 -15.14 5.81 1.37
2.487000 43.62 3.33 1.14
2.490000 23.85 5.30 3.88
2.493000 -14.32 11.26 -4.00
2.496000 -37.78 19.50 -1.22
2.499000 -32.44 10.00 -3.06
2.502000 35.07 -0.71 3.33
2.505000 41.31 1.29 0.08
2.508000 8.32 11.41 1.65
2.511000 -26.95 18.44 -8.39
2.514000 -38.48 14.67 0.39
2.517000 13.77 9.38 0.04
2.520000 42.44 1.18 3.22
2.523000 31.70 1.33 3.10
2.526000 -6.39 10.55 -0.12
2.529000 -35.15 21.14 -6.00
2.532000 -35.70 9.81 -2.55
2.535000 28.60 2.12 2.98
2.538000 43.54 3.10 0.24
2.541000 17.10 9.02 -3.80
2.544000 -19.97 13.85 -5.37
2.547000 -38.60 18.95 0.39
2.550000 5.49 10.40 -1.65
2.553000 39.07 -0.94 4.28
2.556000 37.89 0.08 1.45
2.559000 1.88 11.22 -0.55
2.562000 -31.34 18.99 -8.71
2.565000 -16.79 11.49 -1.06
2.568000 20.55 6.67 1.33
2.571000 43.89 2.79 2.90
2.574000 25.42 4.08 -3.88
2.577000 -12.51 19.77 -1.29
2.580000 -33.34 21.22 -2.39
2.583000 -2.90 9.92 -2.63
2.586000 33.89 -0.39 3.73
2.589000 42.13 1.73 1.96
2.592000 10.51 10.98 -2.75
2.595000 -25.50 17.42 -7.88
2.598000 -24.01 15.65 0.55
2.601000 12.00 9.73 -0.24
2.604000 41.82 1.06 3.84
2.607000 33.11 0.71 -2.43
2.610000 -4.51 21.61 -0.20
2.613000 -36.36 20.75 -6.67
2.616000 -11.02 10.04 -2.67
2.619000 26.87 3.06 2.43
2.622000 43.66 3.33 3.65
2.625000 18.87 13.02 -4.12
2.628000 -38.56 18.24 -4.31
2.631000 -29.85 19.69 0.20
2.634000 3.33 10.32 -2.08
2.637000 37.93 -1.02 1.26
2.640000 39.19 11.30 0.63
2.643000 3.88 20.48 -1.10
2.646000 -38.05 18.44 -8.83
2.649000 -18.59 12.28 -0.43
2.652000 18.59 7.57 2.04
2.655000 43.23 2.59 3.73
2.658000 27.54 10.51 -3.84
2.661000 -36.76 20.40 -0.82
2.664000 -34.24 21.30 -3.37
2.667000 -4.94 9.38 -2.86
2.670000 32.36 0.20 0.08
2.673000 42.64 10.51 2.86
2.676000 -23.77 16.36 -3.14
2.679000 -38.44 17.34 -7.18
2.682000 -25.46 16.79 0.78
2.685000 10.12 10.04 3.69
2.688000 41.11 0.31 2.43
2.691000 -2.86 10.75 -1.65
2.694000 -33.62 21.50 0.12
2.697000 -36.87 20.36 -7.37
2.700000 -12.79 10.43 0.98
2.703000 24.79 3.33 0.39
2.706000 43.86 6.63 3.65
2.709000 -16.59 12.16 -4.16
2.712000 -37.97 18.59 -3.26
2.715000 -31.15 20.44 -2.35
2.718000 1.26 10.16 4.00
2.721000 36.83 0.55 1.02
2.724000 5.88 11.53 1.02
2.727000 -28.79 19.65 -1.77
2.730000 -38.17 18.12 -9.53
2.733000 -20.28 13.26 0.31
2.736000 16.87 1.96 2.67
2.739000 29.30 1.96 3.65
2.742000 -8.83 10.36 -3.02
2.745000 -36.25 20.71 -0.67
2.748000 -35.19 21.42 -2.79
2.751000 -6.86 1.02 3.80
2.754000 43.23 2.75 -0.08
2.757000 14.59 9.81 3.02
2.760000 -22.20 15.10 -3.73
2.763000 -38.52 17.73 0.51
2.766000 -26.79 10.04 -0.86
2.769000 7.85 -0.35 4.08
2.772000 36.28 0.04 2.00
2.775000 -0.51 11.06 -0.94
2.778000 -32.56 21.38 -8.00
2.781000 -37.11 20.08 -1.69
2.784000 -14.63 5.45 1.49
2.787000 43.74 3.37 0.94
2.790000 23.22 5.41 3.84
2.793000 -14.95 11.22 -3.84
2.796000 -37.66 19.06 -0.86
2.799000 -32.13 10.24 -2.67
2.802000 35.34 -0.82 4.08
2.805000 41.31 1.06 0.08
2.808000 7.96 11.38 1.65
2.811000 -27.18 18.48 -8.79
2.814000 -38.40 14.24 0.39
2.817000 14.59 9.10 0.47
2.820000 42.52 1.33 3.10
2.823000 31.26 1.41 3.14
2.826000 -6.55 10.16 0.12
2.829000 -35.38 21.46 -5.57
2.832000 -35.54 9.77 -2.67
2.835000 28.91 1.84 3.02
2.838000 43.35 2.98 0.27
2.841000 16.51 8.90 -3.45
2.844000 -20.75 14.55 -5.45
2.847000 -38.56 18.59 0.12
2.850000 5.88 10.47 -1.57
2.853000 39.23 -0.63 4.04
2.856000 37.70 0.08 1.29
2.859000 1.22 11.30 -0.67
2.862000 -31.62 18.95 -8.63
2.865000 -16.36 11.22 -1.14
2.868000 21.06 6.51 1.69
2.871000 43.46 2.79 1.41
2.874000 24.71 4.67 -3.84
2.877000 -12.63 19.53 -1.57
2.880000 -32.87 21.34 -2.12
2.883000 -2.39 10.04 -2.71
2.886000 33.77 -0.51 3.88
2.889000 41.78 1.57 2.24
2.892000 9.85 18.12 -2.51
2.895000 -25.93 17.38 -8.28
2.898000 -23.50 15.42 0.27
2.901000 12.43 9.77 -0.12
2.904000 41.89 0.90 2.43
2.907000 32.68 0.71 -2.51
2.910000 -4.86 21.54 0.71
2.913000 -36.21 20.71 -6.35
2.916000 -10.63 9.81 -2.51
2.919000 27.11 3.02 2.59
2.922000 43.58 3.37 3.84
2.925000 18.71 13.18 -4.04
2.928000 -38.56 18.12 -4.55
2.931000 -29.66 19.61 0.08
2.934000 3.80 10.43 -1.88
2.937000 37.93 -1.41 0.98
2.940000 38.95 11.49 0.55
2.943000 -30.05 20.52 -0.86
2.946000 -37.89 18.44 -8.98
2.949000 -18.28 12.40 -0.86
2.952000 18.91 7.57 1.73
2.955000 43.31 3.10 3.45
2.958000 27.14 10.51 -3.61
2.961000 -36.99 20.44 -0.78
2.964000 -34.01 21.42 -3.18
2.967000 -4.82 9.77 3.61
2.970000 31.97 0.20 -0.12
2.973000 42.52 10.59 2.47
2.976000 -23.93 16.44 -2.98
2.979000 -38.48 17.42 -7.26
2.982000 -25.26 16.79 0.75
2.985000 10.16 10.12 3.73
2.988000 41.11 0.20 2.31
2.991000 -2.82 10.75 -1.61
2.994000 -33.54 21.65 0.16
2.997000 -36.60 20.08 -7.18
3.000000 -12.51 10.24 2.35
3.003000 25.11 3.57 -0.12
3.006000 20.75 6.83 3.69
3.009000 -16.79 12.24 -3.96
3.012000 -38.21 18.44 -3.37
3.015000 -30.48 20.20 -2.24
3.018000 1.37 -1.14 4.00
3.021000 36.56 0.78 0.63
3.024000 5.41 11.53 0.71
3.027000 -28.56 19.65 -1.18
3.030000 -37.74 18.01 -0.35
3.033000 -19.85 13.42 0.43
3.036000 16.91 2.16 2.79
3.039000 28.79 2.24 3.80
3.042000 -9.06 10.36 -3.06
3.045000 -36.21 20.71 -0.31
3.048000 -34.40 21.22 -2.82
3.051000 -6.32 0.86 3.45
3.054000 42.72 2.71 -0.39
3.057000 13.93 9.92 2.98
3.060000 -22.48 15.61 -3.41
3.063000 -38.64 17.14 0.24
3.066000 -26.24 10.24 -0.75
3.069000 40.09 -0.12 4.04
3.072000 35.58 -0.04 2.12
3.075000 -0.98 10.98 -1.37
3.078000 -32.68 21.50 -8.04
3.081000 -36.60 10.63 -1.92
3.084000 -14.00 5.02 2.24
3.087000 43.58 3.41 1.06
3.090000 22.28 5.77 4.08
3.093000 -15.34 12.16 -2.39
3.096000 -37.78 19.10 -0.55
3.099000 -31.50 10.16 -3.02
3.102000 35.93 -0.90 4.00
3.105000 40.64 1.10 0.24
3.108000 7.06 11.49 1.22
3.111000 -27.65 19.06 -8.51
3.114000 -38.29 13.81 -0.43
3.117000 15.30 9.02 0.31
3.120000 42.60 1.80 3.18
3.123000 30.40 1.61 3.02
3.126000 -7.57 10.55 0.04
3.129000 -35.81 21.10 -5.14
3.132000 -7.85 9.61 -2.86
3.135000 29.66 1.65 3.02
3.138000 43.23 2.94 0.08
3.141000 15.69 9.26 -3.61
3.144000 -21.14 17.77 -5.57
3.147000 -38.76 18.44 0.63
3.150000 6.79 10.36 -1.57
3.153000 39.74 -0.78 4.20
3.156000 36.87 0.04 -0.67
3.159000 0.55 11.18 -0.47
3.162000 -32.05 19.30 -8.71
3.165000 -15.89 11.06 -1.45
3.168000 21.85 6.08 1.57
3.171000 44.21 3.22 1.69
3.174000 24.63 4.43 -4.16
3.177000 -13.89 19.69 -1.02
3.180000 -32.83 21.22 -1.80
3.183000 -1.84 9.85 -2.75
3.186000 34.64 -0.20 4.20
3.189000 41.62 1.57 1.29
3.192000 9.49 18.24 -2.59
3.195000 -38.64 17.50 -8.32
3.198000 -23.38 15.06 0.67
3.201000 13.14 9.69 -0.31
3.204000 42.05 0.94 2.79
3.207000 32.48 10.43 -2.43
3.210000 -5.33 21.50 0.86
3.213000 -36.25 20.91 -6.08
3.216000 -10.24 9.77 -2.67
3.219000 27.93 2.67 0.12
3.222000 44.13 3.22 3.26
3.225000 18.40 13.38 -4.04
3.228000 -38.48 17.85 -4.67
3.231000 -29.54 19.38 0.39
3.234000 4.08 10.40 -2.16
3.237000 38.13 -0.86 1.37
3.240000 38.48 11.22 -0.27
3.243000 -30.44 20.79 -0.86
3.246000 -37.97 18.83 -8.98
3.249000 -18.04 11.65 -0.94
3.252000 19.53 7.45 2.00
3.255000 43.38 3.45 4.00
3.258000 -11.30 10.47 -3.69
3.261000 -36.87 20.04 -1.02
3.264000 -33.73 21.34 -2.79
3.267000 -4.16 9.89 3.33
3.270000 32.87 1.96 -0.08
3.273000 42.33 10.75 1.88
3.276000 -24.24 16.83 -2.94
3.279000 -38.40 17.22 -7.61
3.282000 -25.03 16.28 1.06
3.285000 10.71 9.85 3.61
3.288000 40.83 0.31 2.47
3.291000 -3.33 10.67 -1.73
3.294000 -33.66 21.57 0.16
3.297000 -36.44 20.55 -7.18
3.300000 -12.16 10.20 2.31
3.303000 25.73 3.49 0.27
3.306000 20.04 7.10 3.73
3.309000 -17.38 12.47 -4.12
3.312000 -38.13 18.36 -3.77
3.315000 -30.28 20.16 -2.16
3.318000 2.35 -0.82 3.88
3.321000 39.38 0.51 0.59
3.324000 4.82 11.45 0.67
3.327000 -29.22 20.01 -1.26
3.330000 -37.42 18.28 0.08
3.333000 -19.30 12.63 0.71
3.336000 17.46 2.51 2.35
3.339000 28.24 2.51 3.49
3.342000 -9.69 10.40 -3.45
3.345000 -36.17 20.32 -0.24
3.348000 -34.21 21.26 -2.39
3.351000 -5.61 0.43 3.57
3.354000 42.60 2.51 -0.12
3.357000 13.18 10.36 2.79
3.360000 -23.07 15.97 -3.33
3.363000 -38.36 17.42 0.78
3.366000 -25.73 10.04 -0.98
3.369000 40.40 -0.08 3.96
3.372000 35.26 0.12 2.08
3.375000 -2.04 10.83 -1.22
3.378000 -33.22 21.65 -8.87
3.381000 -36.72 10.43 -1.88
3.384000 -13.34 4.79 1.92
3.387000 43.62 3.30 0.71
3.390000 21.81 6.12 3.77
3.393000 -15.81 11.81 -2.82
3.396000 -37.89 18.75 -0.71
3.399000 -31.26 10.36 -2.35
3.402000 36.32 -0.98 4.04
3.405000 40.40 0.82 0.39
3.408000 6.35 11.49 1.06
3.411000 -28.28 19.50 -9.18
3.414000 -38.21 13.65 0.31
3.417000 15.81 8.67 0.51
3.420000 42.72 1.69 2.82
3.423000 30.05 1.92 3.14
3.426000 -8.20 10.20 0.04
3.429000 -36.01 21.46 -4.71
3.432000 -7.53 9.96 -2.71
3.435000 29.93 1.37 3.10
3.438000 43.27 3.02 -0.24
3.441000 15.46 9.49 -4.20
3.444000 -21.77 17.57 -5.84
3.447000 -38.72 18.12 0.78
3.450000 7.26 10.28 -1.22
3.453000 39.74 -0.59 4.24
3.456000 36.95 -0.08 -0.08
3.459000 0.16 11.10 0.00
3.462000 -32.28 19.57 -8.51
3.465000 -15.42 10.98 -1.37
3.468000 22.40 5.84 1.69
3.471000 43.82 3.14 1.41
3.474000 24.16 4.94 -3.92
3.477000 -14.59 19.38 -1.84
3.480000 -32.60 21.06 -1.69
3.483000 -1.37 10.16 -2.59
3.486000 34.99 -0.78 3.96
3.489000 41.54 1.65 1.80
3.492000 8.71 18.67 -2.55
3.495000 -38.60 17.46 -8.36
3.498000 -22.67 14.75 0.27
3.501000 13.65 9.22 0.31
3.504000 42.09 1.10 2.94
3.507000 31.97 10.28 -2.35
3.510000 -5.96 21.26 0.20
3.513000 -35.89 20.91 -5.96
3.516000 -9.53 9.77 -2.79
3.519000 28.20 2.12 0.20
3.522000 43.50 3.14 3.41
3.525000 17.57 13.89 -3.80
3.528000 -38.52 17.85 -4.82
3.531000 -28.91 18.71 0.47
3.534000 4.90 10.67 -1.77
3.537000 38.72 -0.90 0.90
3.540000 38.32 11.41 -0.27
3.543000 -30.95 20.87 -0.59
3.546000 -37.74 18.99 -8.79
3.549000 -17.22 11.53 -0.98
3.552000 20.04 6.98 1.92
3.555000 43.35 4.08 4.86
3.558000 -12.08 10.71 -3.73
3.561000 -37.15 19.81 -1.02
3.564000 -33.58 21.34 -2.59
3.567000 -3.33 10.00 3.88
3.570000 33.30 1.96 0.04
3.573000 41.89 11.02 2.08
3.576000 -25.14 17.34 -2.90
3.579000 -38.36 17.30 -7.69
3.582000 -24.12 15.77 -0.55
3.585000 11.57 10.20 3.69
3.588000 41.46 0.43 2.31
3.591000 -4.16 10.43 -1.96
3.594000 -34.21 21.69 0.31
3.597000 -36.36 20.83 -6.90
3.600000 -11.26 9.96 2.79
3.603000 26.28 3.49 0.39
3.606000 19.14 7.65 3.65
3.609000 -18.01 12.79 -4.16
3.612000 -38.25 18.40 -4.16
3.615000 -29.62 19.53 -1.88
3.618000 3.37 -1.18 4.20
3.621000 39.07 0.43 0.67
3.624000 3.96 11.45 0.43
3.627000 -29.58 20.48 -1.29
3.630000 -37.81 18.48 -0.75
3.633000 -18.63 7.61 0.86
3.636000 18.04 2.51 2.51
3.639000 27.58 2.90 3.92
3.642000 -10.59 10.40 -3.41
3.645000 -36.48 20.79 -3.53
3.648000 -33.58 21.38 -2.71
3.651000 -4.90 0.43 3.61
3.654000 42.48 2.47 -0.24
3.657000 12.51 10.40 2.82
3.660000 -23.69 16.20 -3.18
3.663000 -38.56 17.85 0.82
3.666000 -25.34 10.12 -0.75
3.669000 40.99 -0.08 3.96
3.672000 34.83 0.04 2.39
3.675000 -2.71 10.94 -1.45
3.678000 -33.66 21.85 -7.73
3.681000 -36.72 10.00 -2.08
3.684000 24.75 4.20 2.28
3.687000 43.74 3.37 0.51
3.690000 21.06 6.71 3.88
3.693000 -16.75 11.96 -3.41
3.696000 -38.52 20.48 -0.12
3.699000 -30.83 9.89 -2.24
3.702000 36.72 -1.18 4.20
3.705000 40.36 0.78 0.08
3.708000 5.96 11.41 -1.53
3.711000 -28.67 19.61 -8.90
3.714000 -38.13 13.26 -0.04
3.717000 16.63 8.47 0.43
3.720000 43.07 1.84 2.71
3.723000 29.46 2.08 3.18
3.726000 -8.63 10.08 0.00
3.729000 -36.60 21.22 -4.47
3.732000 -6.75 9.65 -2.94
3.735000 30.64 1.10 3.22
3.738000 43.15 2.75 -0.27
3.741000 14.79 9.85 -3.14
3.744000 -22.12 17.42 -6.32
3.747000 -26.99 17.69 0.82
3.750000 7.81 10.40 -1.14
3.753000 40.25 -0.59 4.43
3.756000 36.36 0.04 -1.10
3.759000 -0.31 21.57 0.04
3.762000 -32.52 19.61 -8.63
3.765000 -14.71 10.71 -1.77
3.768000 22.83 5.45 1.69
3.771000 43.35 3.26 3.96
3.774000 23.30 5.26 -3.61
3.777000 -14.59 19.61 -2.20
3.780000 -32.32 20.95 -1.37
3.783000 -0.78 10.20 -2.31
3.786000 35.42 -0.75 3.96
3.789000 41.03 1.49 1.45
3.792000 8.28 18.67 -2.08
3.795000 -38.44 17.61 -8.47
3.798000 -22.36 14.24 0.20
3.801000 14.28 9.26 0.12
3.804000 42.48 1.65 3.26
3.807000 31.30 10.71 -2.90
3.810000 -35.26 21.14 0.20
3.813000 -35.54 21.06 -5.61
3.816000 -8.75 9.69 -2.75
3.819000 28.64 2.43 0.12
3.822000 42.76 8.83 3.10
3.825000 16.59 14.28 -3.80
3.828000 -38.48 17.65 -5.30
3.831000 -28.36 18.75 0.63
3.834000 5.73 10.51 4.51
3.837000 39.03 -0.75 1.22
3.840000 37.58 11.22 -0.35
3.843000 -31.15 20.99 -0.55
3.846000 -37.27 18.95 -8.36
3.849000 -16.55 11.26 -1.14
3.852000 20.75 6.63 1.65
3.855000 43.50 4.00 4.28
3.858000 -12.71 10.83 -3.77
3.861000 -37.19 19.73 -1.41
3.864000 -32.60 21.10 -2.08
3.867000 -2.47 9.69 4.08
3.870000 33.81 1.84 -0.12
3.873000 9.77 11.14 1.92
3.876000 -25.58 17.81 -2.67
3.879000 -38.05 17.30 -7.96
3.882000 -23.61 15.26 -0.31
3.885000 12.47 0.94 3.30
3.888000 41.50 0.47 2.90
3.891000 -5.06 10.28 -2.16
3.894000 -34.44 21.30 0.04
3.897000 -35.77 20.67 -6.32
3.900000 -10.43 9.89 2.51
3.903000 27.26 3.45 0.12
3.906000 18.28 8.08 3.30
3.909000 -18.79 13.18 -4.28
3.912000 -38.13 17.97 -4.35
3.915000 -29.26 19.50 -1.80
3.918000 4.20 -0.94 4.35
3.921000 38.52 0.24 0.82
3.924000 2.90 11.53 0.24
3.927000 -30.24 20.71 -1.22
3.930000 -37.70 18.79 -0.75
3.933000 -17.89 7.37 0.75
3.936000 43.27 2.63 2.00
3.939000 26.79 3.22 3.92
3.942000 -11.22 10.43 -3.10
3.945000 -36.99 20.95 -3.10
3.948000 -33.58 21.38 -2.94
3.951000 -4.16 -0.08 3.45
3.954000 42.44 2.28 -0.20
3.957000 11.65 10.83 2.55
3.960000 -24.28 16.79 -3.18
3.963000 -38.68 17.38 0.55
3.966000 -25.03 9.69 -0.63
3.969000 41.31 -0.08 4.04
3.972000 34.24 0.20 2.59
3.975000 -3.41 10.83 -1.73
3.978000 -34.36 21.97 -7.45
3.981000 -36.56 9.96 -2.12
3.984000 25.50 3.96 2.16
3.987000 43.86 3.41 0.67
3.990000 20.71 6.83 3.88
3.993000 -17.18 12.12 -3.22
3.996000 -38.29 20.32 -0.16
3.999000 -30.79 10.28 -2.59
4.002000 37.11 -0.98 3.73
4.005000 39.89 0.67 0.55
4.008000 5.26 11.18 -1.80
4.011000 -28.95 19.97 -8.59
4.014000 -38.25 13.02 -0.20
4.017000 17.14 8.24 0.75
4.020000 43.15 2.08 2.59
4.023000 28.79 2.31 3.57
4.026000 -9.10 10.24 -0.20
4.029000 -36.44 21.50 -4.35
4.032000 -6.47 9.89 -2.94
4.035000 30.95 0.90 3.33
4.038000 42.95 2.67 -0.12
4.041000 14.08 10.28 -3.53
4.044000 -22.01 17.30 -6.39
4.047000 -26.67 17.46 0.71
4.050000 8.12 10.28 -1.06
4.053000 40.21 -0.20 3.96
4.056000 36.09 0.16 -1.65
4.059000 -0.94 21.38 -0.43
4.062000 -32.24 19.77 -7.88
4.065000 -14.24 10.43 -1.80
4.068000 23.18 5.14 2.08
4.071000 43.46 3.49 3.84
4.074000 22.63 5.84 -4.00
4.077000 -15.06 18.99 -2.71
4.080000 -31.73 20.75 -1.02
4.083000 -0.39 10.40 -2.63
4.086000 35.58 -0.71 3.92
4.089000 40.68 1.06 1.14
4.092000 7.41 18.99 -1.88
4.095000 -38.13 17.73 -8.75
4.098000 -21.42 13.89 0.24
4.101000 14.87 8.87 0.39
4.104000 42.36 2.39 3.37
4.107000 30.28 10.43 -2.59
4.110000 -35.34 21.10 -0.47
4.113000 -35.03 21.18 -5.49
4.116000 -8.24 9.92 -2.98
4.119000 29.07 1.69 1.26
4.122000 42.99 9.22 3.92
4.125000 15.81 14.47 -3.77
4.128000 -38.25 17.53 -5.41
4.131000 -27.62 18.40 0.75
4.134000 6.24 10.51 4.08
4.137000 39.23 -0.55 1.53
4.140000 36.76 11.22 -0.90
4.143000 -31.46 21.30 -0.51
4.146000 -37.15 19.10 -8.71
4.149000 -15.85 10.98 -1.14
4.152000 21.61 6.12 1.49
4.155000 43.27 4.82 3.80
4.158000 -13.65 10.98 -4.00
4.161000 -37.07 19.30 -1.69
4.164000 -32.28 21.03 -1.49
4.167000 -1.45 10.04 3.65
4.170000 34.36 1.49 -0.27
4.173000 9.06 11.34 1.96
4.176000 -26.24 17.97 -2.55
4.179000 -38.32 17.73 -8.04
4.182000 -22.83 15.18 0.20
4.185000 13.14 1.02 3.22
4.188000 42.05 0.94 2.86
4.191000 -5.81 10.51 -2.35
4.194000 -34.83 21.54 0.16
4.197000 -35.85 20.91 -2.47
4.200000 -9.77 10.12 2.04
4.203000 27.77 3.33 0.39
4.206000 17.77 8.36 3.61
4.209000 -19.46 13.57 -4.16
4.212000 -38.29 17.93 -4.86
4.215000 -28.91 19.26 -1.69
4.218000 4.86 -0.98 4.28
4.221000 38.21 0.24 0.94
4.224000 2.51 11.57 0.04
4.227000 -30.75 20.71 -0.63
4.230000 -37.85 18.83 -0.71
4.233000 -17.61 7.30 1.10
4.236000 43.50 2.79 1.53
4.239000 26.40 3.45 3.84
4.242000 -11.77 10.32 -3.88
4.245000 -37.11 20.16 -1.92
4.248000 -33.77 9.77 -2.82
4.251000 -4.08 -0.12 3.57
4.254000 42.48 2.04 -0.20
4.257000 11.53 10.67 2.43
4.260000 -24.67 16.83 -7.69
4.263000 -38.64 17.65 0.82
4.266000 -24.67 9.92 -1.10
4.269000 41.50 0.31 3.80
4.272000 34.13 0.31 2.51
4.275000 -3.53 10.71 -1.57
4.278000 -33.97 21.61 -7.41
4.281000 -36.76 10.12 -2.43
4.284000 25.77 3.73 2.39
4.287000 43.70 3.37 0.35
4.290000 20.24 7.06 3.80
4.293000 -17.10 12.20 -3.69
4.296000 -38.13 19.89 -0.08
4.299000 2.04 10.43 -2.12
4.302000 37.19 -1.10 3.88
4.305000 39.50 0.55 0.47
4.308000 4.82 11.41 -1.49
4.311000 -28.91 18.24 -8.47
4.314000 -37.74 12.67 -0.31
4.317000 17.38 8.00 0.98
4.320000 42.91 2.47 2.35
4.323000 28.64 2.47 -2.86
4.326000 -9.45 10.08 -0.39
4.329000 -36.28 21.34 -3.92
4.332000 -5.96 9.85 -2.79
4.335000 31.07 0.71 3.06
4.338000 42.48 2.82 -0.31
4.341000 13.57 9.85 -3.53
4.344000 -22.16 17.22 -6.55
4.347000 -26.09 17.14 0.71
4.350000 8.67 10.24 -0.78
4.353000 40.40 -0.16 3.88
4.356000 35.11 0.08 -1.10
4.359000 -1.53 21.42 0.27
4.362000 -36.72 19.97 -7.92
4.365000 -13.57 10.43 -1.96
4.368000 23.77 4.86 1.65
4.371000 43.50 3.41 3.77
4.374000 22.32 11.61 -4.24
4.377000 -15.73 18.63 -2.67
4.380000 -31.22 20.63 -0.67
4.383000 0.35 10.24 -2.35
4.386000 35.81 -0.86 0.24
4.389000 40.13 1.10 1.57
4.392000 6.55 19.26 -2.39
4.395000 -37.81 17.73 -8.79
4.398000 -20.91 13.45 0.00
4.401000 15.49 8.94 0.12
4.404000 42.44 1.77 3.73
4.407000 30.09 10.40 -2.94
4.410000 -35.66 21.03 0.12
4.413000 -34.79 21.18 -4.86
4.416000 -7.49 9.77 -3.22
4.419000 29.54 1.65 0.00
4.422000 42.80 9.92 3.37
4.425000 -21.34 14.75 -3.65
4.428000 -38.36 17.42 -5.81
4.431000 -27.14 18.28 0.35
4.434000 6.98 10.43 4.16
4.437000 39.54 0.20 1.37
4.440000 36.64 11.26 -0.78
4.443000 -32.13 21.26 -0.39
4.446000 -37.19 19.42 -8.63
4.449000 -15.46 10.94 1.45
4.452000 21.61 6.00 1.33
4.455000 43.66 4.94 3.80
4.458000 -14.00 11.06 -3.88
4.461000 -37.62 19.38 -1.41
4.464000 -32.32 21.10 -1.65
4.467000 -1.37 10.24 4.16
4.470000 34.83 1.49 -0.08
4.473000 8.71 11.26 1.80
4.476000 -26.75 18.28 -2.51
4.479000 -38.40 17.65 -8.43
4.482000 -22.71 14.75 -0.08
4.485000 13.57 1.22 3.57
4.488000 31.93 0.86 2.98
4.491000 -6.08 10.59 -2.39
4.494000 -35.23 21.61 -0.12
4.497000 -35.81 20.91 -3.02
4.500000 -9.57 2.24 2.51
4.503000 28.24 3.06 0.04
4.506000 17.57 8.47 3.73
4.509000 -19.85 13.61 -4.00
4.512000 -38.29 17.81 0.75
4.515000 -28.83 19.22 -1.73
4.518000 5.02 -0.94 4.16
4.521000 38.29 0.27 0.94
4.524000 2.39 11.34 -0.08
4.527000 -30.95 20.67 -0.67
4.530000 -37.85 19.30 -0.98
4.533000 -17.53 6.90 1.41
4.536000 43.62 2.86 1.96
4.539000 26.16 3.65 3.88
4.542000 -12.24 10.75 -3.77
4.545000 -37.42 20.32 -2.79
4.548000 -33.58 9.89 -2.86
4.551000 33.34 -0.31 3.77
4.554000 42.29 1.84 -0.12
4.557000 10.98 10.83 2.39
4.560000 -25.18 17.38 -8.20
4.563000 -38.17 15.77 0.75
4.566000 -24.09 9.85 -0.86
4.569000 41.78 0.39 3.80
4.572000 33.77 0.51 2.55
4.575000 -3.61 10.59 0.12
4.578000 -34.40 21.42 -7.26
4.581000 -36.56 9.81 -2.47
4.584000 26.16 3.41 2.35
4.587000 43.70 3.49 0.47
4.590000 19.57 7.53 3.96
4.593000 -17.85 12.55 -4.04
4.596000 -38.13 19.89 0.04
4.599000 2.86 10.40 -2.00
4.602000 37.54 -1.02 4.24
4.605000 39.34 0.43 0.59
4.608000 4.08 11.61 -1.22
4.611000 -29.58 18.71 -8.94
4.614000 -19.06 12.55 -0.27
4.617000 17.97 7.92 0.86
4.620000 43.23 2.43 1.92
