tempo_s ax ay az
2.313000 38.60 2.35 5.61
2.316000 39.50 1.96 0.27
2.319000 3.65 10.00 -4.59
2.322000 -30.99 16.91 -8.36
2.325000 -20.32 12.94 -3.84
2.328000 17.38 7.53 1.80
2.331000 43.93 3.02 4.43
2.334000 29.62 4.51 -1.80
2.337000 -9.81 19.14 -5.69
2.340000 -36.79 18.99 -6.32
2.343000 -8.43 10.67 -1.88
2.346000 29.81 3.18 4.75
2.349000 44.25 1.84 2.20
2.352000 16.44 13.69 -3.88
2.355000 -40.17 17.10 -7.30
2.358000 -30.05 17.53 -4.31
2.361000 4.63 10.55 5.81
2.364000 38.91 2.59 4.47
2.367000 38.44 9.61 0.20
2.370000 -31.46 17.97 -4.71
2.373000 -39.54 17.02 -8.47
2.376000 -19.57 13.02 -3.69
2.379000 18.28 7.14 5.41
2.382000 43.82 4.79 4.43
2.385000 -10.51 10.98 -1.77
2.388000 -37.70 18.83 -5.41
2.391000 -36.28 18.95 -6.08
2.394000 -7.77 10.75 3.92
2.397000 30.64 1.69 4.79
2.400000 15.42 8.32 2.24
2.403000 -22.08 13.81 -3.69
2.406000 -40.17 16.79 -7.57
2.409000 -29.18 17.26 0.82
2.412000 5.26 2.43 5.65
2.415000 37.81 2.00 4.63
2.418000 1.80 9.85 0.12
2.421000 -31.97 18.20 -4.67
2.424000 -39.19 17.26 -3.37
2.427000 -18.71 6.90 2.12
2.430000 43.89 2.63 5.53
2.433000 27.22 4.94 4.12
2.436000 -11.30 11.10 -1.88
2.439000 -38.01 19.10 -5.88
2.442000 -35.62 10.63 -1.77
2.445000 31.15 2.90 3.84
2.448000 43.50 1.61 4.47
2.451000 14.20 8.75 2.20
2.454000 -23.03 14.24 -8.00
2.457000 -39.81 16.87 -4.08
2.460000 6.43 10.20 0.82
2.463000 39.62 2.63 5.81
2.466000 37.03 2.31 4.86
2.469000 0.59 9.85 -4.63
2.472000 -32.56 17.26 -7.85
2.475000 -17.73 12.08 -3.53
2.478000 20.01 6.47 2.20
2.481000 43.93 2.51 5.49
2.484000 26.16 5.30 -2.28
2.487000 -12.40 18.87 -5.61
2.490000 -35.30 19.02 -5.73
2.493000 -5.57 10.51 -1.26
2.496000 32.17 2.79 4.04
2.499000 43.03 1.69 1.88
2.502000 13.22 14.55 -4.08
2.505000 -40.29 16.75 -7.81
2.508000 -27.73 16.63 -4.20
2.511000 7.45 10.16 1.18
2.514000 40.29 2.51 4.71
2.517000 36.56 10.12 -0.27
2.520000 -33.26 18.32 -4.75
2.523000 -38.87 17.26 -7.81
2.526000 -16.83 11.73 -3.37
2.529000 21.50 6.24 5.02
2.532000 43.97 5.53 4.00
2.535000 -13.38 11.30 -2.08
2.538000 -38.80 18.87 -5.84
2.541000 -35.26 19.06 -5.33
2.544000 -4.71 10.83 4.39
2.547000 33.22 1.49 4.51
2.550000 12.43 8.87 1.77
2.553000 -24.67 14.95 -4.16
2.556000 -40.21 16.40 -8.12
2.559000 -26.95 16.16 1.06
2.562000 8.55 2.63 5.69
2.565000 35.97 2.39 4.67
2.568000 -1.33 10.00 -0.35
2.571000 -33.89 18.71 -4.43
2.574000 -38.68 17.50 -3.37
2.577000 -16.24 5.77 2.47
2.580000 44.48 2.47 5.33
2.583000 24.91 5.88 4.08
2.586000 -14.04 11.53 -2.16
2.589000 -38.91 18.63 -5.57
2.592000 -34.95 10.55 -1.65
2.595000 33.62 2.51 4.39
2.598000 42.84 1.45 4.47
2.601000 11.69 9.02 2.16
2.604000 -25.73 15.38 -8.75
2.607000 -40.17 16.44 -4.24
2.610000 9.22 9.81 1.14
2.613000 41.11 2.59 5.84
2.616000 36.01 2.35 4.90
2.619000 -2.12 10.16 -4.82
2.622000 -34.17 17.73 -7.65
2.625000 -15.57 11.38 -3.30
2.628000 22.87 5.45 2.63
2.631000 44.44 2.31 5.37
2.634000 23.89 6.20 -2.71
2.637000 -14.71 18.44 -5.49
2.640000 -34.28 18.91 -5.02
2.643000 -3.22 10.63 -0.86
2.646000 34.05 2.35 4.59
2.649000 42.36 1.37 2.28
2.652000 10.63 15.18 -4.08
2.655000 -40.01 16.48 -8.08
2.658000 -25.93 15.46 -4.12
2.661000 10.04 9.49 1.14
2.664000 41.34 2.79 4.71
2.667000 34.72 10.32 -0.16
2.670000 -2.94 18.95 -4.90
2.673000 -38.52 17.85 -7.37
2.676000 -14.75 11.41 -3.14
2.679000 23.73 5.14 5.14
2.682000 44.44 6.39 3.61
2.685000 23.22 11.81 -2.75
2.688000 -39.15 18.08 -6.43
2.691000 -33.81 18.87 -5.22
2.694000 -2.35 10.87 4.20
2.697000 34.36 1.41 4.47
2.700000 41.82 9.34 1.69
2.703000 -26.60 15.77 -4.43
2.706000 -39.70 16.55 -8.04
2.709000 -25.07 14.95 1.33
2.712000 11.49 2.67 6.04
2.715000 41.85 2.86 4.79
2.718000 -4.00 10.24 -0.82
2.721000 -34.99 19.18 -4.79
2.724000 -38.17 18.01 -3.02
2.727000 -13.38 5.14 2.82
2.730000 24.56 2.35 4.90
2.733000 21.89 6.71 3.33
2.736000 -16.48 12.08 -2.98
2.739000 -39.38 17.89 -5.10
2.742000 -33.07 10.67 -0.47
2.745000 -1.02 2.31 4.59
2.748000 41.54 1.57 4.51
2.751000 8.39 9.49 1.18
2.754000 -27.38 16.12 -7.65
2.757000 -40.05 16.71 -3.96
2.760000 -24.20 9.10 1.37
2.763000 41.97 2.75 5.92
2.766000 32.99 3.22 4.90
2.769000 -5.41 10.28 -4.94
2.772000 -35.74 19.10 -7.37
2.775000 -37.89 11.41 -2.90
2.778000 25.54 4.59 3.10
2.781000 44.40 2.08 4.98
2.784000 21.18 6.83 -2.75
2.787000 -17.53 12.16 -6.43
2.790000 -39.74 18.55 -4.94
2.793000 -0.24 10.63 -0.43
2.796000 36.05 2.28 5.14
2.799000 40.76 1.33 1.14
2.802000 7.34 9.41 -4.90
2.805000 -28.13 16.51 -7.77
2.808000 -23.50 14.44 -3.77
2.811000 13.34 8.67 1.45
2.814000 42.72 2.51 4.86
2.817000 32.48 3.49 -1.06
2.820000 -5.84 19.34 -5.02
2.823000 -37.85 18.40 -7.02
2.826000 -12.00 10.75 -2.75
2.829000 26.52 4.12 4.86
2.832000 44.44 2.08 3.33
2.835000 20.20 12.47 -2.82
2.838000 -39.70 17.73 -6.67
2.841000 -32.32 18.48 -4.82
2.844000 0.43 10.83 -0.31
2.847000 36.83 2.24 4.75
2.850000 40.91 9.61 0.75
2.853000 -28.71 16.71 -4.51
2.856000 -40.01 16.55 -8.00
2.859000 -22.67 14.20 -3.80
2.862000 13.96 8.28 5.84
2.865000 43.15 3.65 4.75
2.868000 -6.59 10.47 -1.26
2.871000 -36.25 19.34 -5.14
2.874000 -37.58 18.63 -6.63
2.877000 -11.38 10.87 3.22
2.880000 26.99 1.92 4.98
2.883000 19.53 7.37 3.14
2.886000 -18.67 12.71 -3.14
2.889000 -39.85 17.53 -7.02
2.892000 -31.93 18.12 -0.04
2.895000 0.90 2.43 5.26
2.898000 40.36 1.61 4.63
2.901000 6.00 9.61 0.71
2.904000 -29.11 16.91 -4.31
2.907000 -39.70 16.83 -3.14
2.910000 -22.36 8.24 1.73
2.913000 42.95 2.67 5.92
2.916000 31.15 3.84 4.43
2.919000 -7.14 10.59 -1.26
2.922000 -36.52 19.02 -6.55
2.925000 -37.15 10.67 -2.51
2.928000 27.50 3.84 3.26
2.931000 44.05 2.16 4.43
2.934000 18.87 7.69 2.90
2.937000 -19.10 13.10 -6.94
2.940000 -39.66 18.16 -4.51
2.943000 2.00 10.55 -0.16
2.946000 37.23 2.51 5.30
2.949000 39.62 1.61 4.59
2.952000 5.30 9.69 -4.67
2.955000 -29.58 16.59 -8.28
2.958000 -21.57 13.73 -3.88
2.961000 15.42 8.24 1.92
2.964000 42.84 2.79 5.57
2.967000 29.85 3.96 -1.33
2.970000 -8.47 19.06 -5.77
2.973000 -36.79 18.83 -6.43
2.976000 -9.77 10.59 -2.12
2.979000 28.28 3.69 3.37
2.982000 43.97 1.57 2.79
2.985000 17.73 13.26 -3.49
2.988000 -39.58 17.10 -7.02
2.991000 -30.56 17.81 -4.43
2.994000 2.94 10.59 0.20
2.997000 37.54 2.63 4.59
3.000000 39.03 9.73 0.90
3.003000 -30.13 17.46 -4.31
3.006000 -39.07 16.63 -8.00
3.009000 -20.59 12.98 -3.65
3.012000 16.79 7.85 5.61
3.015000 43.11 4.55 4.28
3.018000 -9.30 10.79 -1.69
3.021000 -36.99 19.10 -5.37
3.024000 -36.40 18.63 -5.73
3.027000 -8.79 10.67 3.61
3.030000 29.18 1.80 4.71
3.033000 16.55 8.12 2.59
3.036000 -21.06 13.45 -3.65
3.039000 -39.38 17.10 -7.26
3.042000 -29.81 17.69 0.39
3.045000 4.08 2.47 5.22
3.048000 38.68 1.88 4.71
3.051000 2.94 9.81 0.27
3.054000 -30.91 17.77 -4.63
3.057000 -39.34 16.79 -3.65
3.060000 -19.65 7.41 1.84
3.063000 43.54 2.59 5.65
3.066000 28.52 4.55 4.39
3.069000 -10.16 10.83 -1.96
3.072000 -37.81 19.34 -6.08
3.075000 -36.17 10.63 -1.77
3.078000 30.20 3.10 3.73
3.081000 43.70 1.77 4.71
3.084000 15.57 8.24 2.35
3.087000 -21.85 13.69 -7.88
3.090000 -40.09 17.30 -4.39
3.093000 5.06 10.28 0.51
3.096000 39.11 2.47 5.77
3.099000 38.44 1.84 4.67
3.102000 2.12 10.04 -4.90
3.105000 -32.01 16.79 -7.92
3.108000 -19.10 12.55 -3.73
3.111000 18.59 7.10 2.00
3.114000 43.86 2.67 5.53
3.117000 28.01 4.94 -1.92
3.120000 -10.98 19.02 -5.96
3.123000 -36.25 19.02 -6.12
3.126000 -7.22 10.67 -1.84
3.129000 30.95 2.98 3.84
3.132000 43.78 1.61 2.82
3.135000 14.91 13.85 -3.80
3.138000 -40.01 16.83 -7.49
3.141000 -29.11 17.10 -4.24
3.144000 5.65 10.51 0.51
3.147000 39.54 2.35 4.90
3.150000 37.93 10.04 0.00
3.153000 1.37 18.16 -4.67
3.156000 -39.23 17.34 -7.96
3.159000 -18.40 12.32 -3.49
3.162000 19.26 6.86 4.98
3.165000 43.78 5.18 4.31
3.168000 26.87 10.98 -2.00
3.171000 -38.13 18.99 -5.57
3.174000 -35.85 19.06 -5.81
3.177000 -6.51 10.75 4.04
3.180000 31.30 1.77 4.63
3.183000 43.31 8.59 2.47
3.186000 -23.10 14.32 -3.84
3.189000 -39.97 16.71 -7.65
3.192000 -28.32 16.91 0.94
3.195000 6.20 2.59 6.16
3.198000 39.66 2.28 4.86
3.201000 0.51 9.92 0.00
3.204000 -32.56 18.32 -4.79
3.207000 -39.23 17.18 -3.96
3.210000 -17.69 6.39 2.24
3.213000 20.24 2.67 5.22
3.216000 26.16 5.41 4.00
3.219000 -12.28 11.18 -2.16
3.222000 -38.05 18.75 -5.96
3.225000 -35.15 10.67 -1.33
3.228000 -5.49 2.82 4.20
3.231000 43.03 1.61 4.59
3.234000 13.06 8.71 1.96
3.237000 -23.54 14.59 -7.88
3.240000 -39.81 16.44 -4.51
3.243000 -27.58 10.36 0.94
3.246000 39.85 2.47 5.92
3.249000 36.25 2.31 4.82
3.252000 -0.75 10.04 -4.82
3.255000 -33.19 18.59 -7.81
3.258000 -38.48 11.81 -3.02
3.261000 20.99 6.16 2.28
3.264000 43.82 2.63 5.41
3.267000 25.26 5.81 -2.43
3.270000 -13.18 11.41 -5.92
3.273000 -38.29 18.87 -5.41
3.276000 -4.63 10.59 -1.26
3.279000 32.56 2.71 4.24
3.282000 42.56 1.69 1.92
3.285000 12.24 8.98 -4.12
3.288000 -24.67 16.48 -8.24
3.291000 -26.71 16.20 -4.04
3.294000 8.55 9.89 1.22
3.297000 40.44 2.82 4.86
3.300000 35.38 2.71 -0.04
3.303000 -1.61 18.79 -4.82
3.306000 -38.48 17.57 -7.61
3.309000 -15.81 11.57 -3.33
3.312000 22.08 5.73 5.49
3.315000 44.01 2.75 3.69
3.318000 24.44 11.69 -2.20
3.321000 -38.83 18.55 -5.96
3.324000 -34.40 19.02 -5.33
3.327000 -3.49 10.47 -0.78
3.330000 33.66 2.35 4.55
3.333000 42.52 9.10 1.53
3.336000 -25.58 15.22 -4.20
3.339000 -40.05 16.67 -8.20
3.342000 -26.09 15.57 -3.84
3.345000 9.85 9.77 6.08
3.348000 40.91 2.67 4.86
3.351000 -2.47 10.20 -0.59
3.354000 -34.40 18.87 -4.90
3.357000 -38.48 17.65 -7.73
3.360000 -15.14 11.49 2.24
3.363000 23.14 2.24 5.06
3.366000 23.73 6.16 3.88
3.369000 -15.10 11.65 -2.75
3.372000 -39.07 18.48 -5.96
3.375000 -34.28 19.02 -1.18
3.378000 -3.02 2.55 4.55
3.381000 42.36 1.53 4.51
3.384000 10.43 9.30 1.49
3.387000 -26.09 15.73 -4.16
3.390000 -40.17 16.44 -4.31
3.393000 -25.61 9.49 1.26
3.396000 41.58 2.67 6.12
3.399000 34.68 2.86 4.94
3.402000 -3.18 10.20 -0.59
3.405000 -34.72 19.06 -7.30
3.408000 -38.09 11.22 -3.14
3.411000 23.89 5.10 2.51
3.414000 44.56 2.43 5.14
3.417000 22.79 6.59 3.80
3.420000 -15.77 11.85 -6.12
3.423000 -39.46 18.99 -5.02
3.426000 -2.16 10.79 -0.90
3.429000 34.83 2.47 4.90
3.432000 42.01 1.37 4.71
3.435000 9.26 9.45 -4.31
3.438000 -26.79 16.59 -8.00
3.441000 -25.14 15.14 -4.00
3.444000 11.10 9.34 1.41
3.447000 41.70 2.79 5.84
3.450000 33.85 3.33 -0.82
3.453000 -3.96 19.06 -4.90
3.456000 -38.36 18.08 -7.37
3.459000 -13.81 11.14 -3.14
3.462000 24.63 4.94 3.06
3.465000 44.76 2.20 3.45
3.468000 22.12 12.00 -2.82
3.471000 -39.27 18.01 -6.28
3.474000 -33.22 18.79 -4.86
3.477000 -1.41 10.47 -0.63
3.480000 35.46 2.47 4.51
3.483000 41.38 9.14 1.14
3.486000 -27.22 16.08 -4.47
3.489000 -39.78 16.55 -7.92
3.492000 -24.28 14.75 -3.88
3.495000 12.20 9.10 5.92
3.498000 41.93 3.26 4.00
3.501000 -4.90 10.32 -0.86
3.504000 -35.23 19.06 -4.98
3.507000 -37.81 18.20 -7.22
3.510000 -12.87 10.67 2.86
3.513000 25.11 2.00 4.82
3.516000 21.03 6.90 3.65
3.519000 -17.22 12.24 -2.90
3.522000 -39.38 17.61 -6.43
3.525000 -32.52 18.59 -0.39
3.528000 -0.43 2.51 4.90
3.531000 40.83 1.57 4.47
3.534000 7.53 9.57 0.94
3.537000 -28.01 16.32 -4.43
3.540000 -39.27 16.48 -3.88
3.543000 -23.30 8.43 1.69
3.546000 42.21 2.90 5.88
3.549000 32.24 3.57 4.75
3.552000 -5.92 10.51 -1.10
3.555000 -35.77 19.22 -7.14
3.558000 -37.62 10.83 -2.79
3.561000 26.44 4.31 3.18
3.564000 44.21 2.20 4.90
3.567000 19.93 7.30 2.98
3.570000 -18.55 12.43 -6.75
3.573000 -39.58 18.63 -4.63
3.576000 0.59 10.63 -0.16
3.579000 36.60 2.24 5.06
3.582000 40.64 1.26 4.63
3.585000 6.39 9.53 -4.90
3.588000 -28.79 16.55 -7.18
3.591000 -22.71 14.04 -3.69
3.594000 14.36 8.51 1.73
3.597000 42.64 2.55 5.88
3.600000 31.50 3.77 -1.29
3.603000 -6.86 19.57 -5.06
3.606000 -37.34 18.40 -6.79
3.609000 -11.02 10.59 -2.59
3.612000 27.46 3.88 3.14
3.615000 44.21 2.16 3.06
3.618000 18.99 12.87 -3.02
3.621000 -39.78 17.69 -6.83
3.624000 -31.70 18.36 -4.39
3.627000 1.69 10.75 -0.04
3.630000 37.30 2.31 4.51
3.633000 40.13 9.61 0.47
3.636000 -29.46 17.06 -4.55
3.639000 -39.81 16.55 -8.16
3.642000 -21.97 13.77 -3.61
3.645000 15.10 8.32 6.08
3.648000 42.72 4.04 4.79
3.651000 30.95 10.59 -1.41
3.654000 -36.99 19.22 -5.10
3.657000 -37.50 18.67 -6.43
3.660000 -10.24 10.55 3.26
3.663000 27.85 2.00 4.63
3.666000 44.17 7.61 2.86
3.669000 -19.77 12.98 -3.49
3.672000 -40.01 17.42 -6.90
3.675000 -31.42 18.28 0.00
3.678000 2.00 2.28 5.69
3.681000 37.66 1.77 4.63
3.684000 4.82 9.77 0.63
3.687000 -29.93 17.30 -4.59
3.690000 -39.97 16.75 -4.00
3.693000 -21.61 8.24 1.77
3.696000 15.93 2.79 5.73
3.699000 30.52 4.16 4.51
3.702000 -8.20 10.75 -1.53
3.705000 -37.11 19.22 -6.55
3.708000 -36.56 10.67 -2.39
3.711000 -9.73 3.45 3.37
3.714000 44.17 1.80 4.63
3.717000 17.85 7.85 2.79
3.720000 -20.24 13.10 -7.45
3.723000 -39.89 18.01 -4.35
3.726000 -30.83 10.51 0.16
3.729000 38.01 2.39 5.65
3.732000 39.34 1.73 4.94
3.735000 4.12 9.69 -4.59
3.738000 -30.20 17.46 -8.04
3.741000 -39.54 13.10 -4.12
3.744000 16.71 7.85 1.80
3.747000 43.35 2.79 5.77
3.750000 29.38 4.59 -1.80
3.753000 -9.02 11.14 -5.45
3.756000 -37.23 19.06 -6.28
3.759000 -8.94 10.67 -2.24
3.762000 29.26 3.33 3.30
3.765000 43.62 1.53 2.51
3.768000 16.55 8.12 -3.77
3.771000 -21.06 17.34 -7.22
3.774000 -30.13 17.77 -4.20
3.777000 4.04 10.55 0.55
3.780000 38.09 2.31 4.86
3.783000 38.36 2.00 0.08
3.786000 3.02 17.81 -4.55
3.789000 -39.23 16.79 -8.00
3.792000 -19.73 12.79 -3.73
3.795000 17.57 7.26 5.53
3.798000 43.38 2.79 4.28
3.801000 28.44 11.06 -1.69
3.804000 -37.58 19.10 -5.37
3.807000 -36.36 18.91 -6.20
3.810000 -7.73 10.75 3.73
3.813000 30.20 3.14 4.47
3.816000 43.70 8.32 2.08
3.819000 -21.81 13.77 -3.80
3.822000 -39.81 16.99 -7.45
3.825000 -29.26 17.46 -4.04
3.828000 5.06 10.36 5.41
3.831000 38.91 2.16 4.79
3.834000 2.00 9.92 0.16
3.837000 -31.54 17.93 -4.67
3.840000 -39.15 16.95 -7.81
3.843000 -18.83 12.43 1.61
3.846000 18.59 2.75 5.65
3.849000 27.58 4.98 4.35
3.852000 -11.10 11.02 -1.80
3.855000 -38.09 18.95 -5.61
3.858000 -35.77 18.87 -1.77
3.861000 -7.14 3.22 3.92
3.864000 43.46 1.65 4.43
3.867000 14.75 8.39 2.28
3.870000 -22.79 14.00 -3.84
3.873000 -40.01 16.83 -4.04
3.876000 -28.91 10.28 0.86
3.879000 39.50 2.51 5.96
3.882000 37.58 2.08 4.79
3.885000 1.02 10.08 -0.08
3.888000 -32.44 18.28 -8.36
3.891000 -38.91 12.04 -3.53
3.894000 19.81 6.71 2.59
3.897000 44.05 2.55 5.26
3.900000 27.03 5.18 4.20
3.903000 -12.12 11.22 -5.84
3.906000 -38.32 18.91 -5.92
3.909000 -6.16 10.43 -1.57
3.912000 31.85 2.79 3.96
3.915000 43.35 1.69 4.51
3.918000 13.77 9.02 -3.88
3.921000 -23.42 16.75 -7.49
3.924000 -28.16 16.71 -4.20
3.927000 7.02 10.28 0.90
3.930000 39.93 2.59 5.96
3.933000 37.07 2.31 0.00
3.936000 0.08 18.48 -4.79
3.939000 -38.91 17.26 -8.00
3.942000 -17.50 12.00 -3.45
3.945000 20.59 6.39 1.96
3.948000 44.01 2.71 4.51
3.951000 25.89 11.22 -2.20
3.954000 -38.64 18.79 -5.77
3.957000 -35.38 18.99 -5.69
3.960000 -5.37 10.63 -1.49
3.963000 32.28 2.59 4.71
3.966000 43.23 8.87 1.69
3.969000 -24.24 14.51 -3.88
3.972000 -40.09 16.59 -7.77
3.975000 -27.77 16.55 -4.16
3.978000 7.77 10.28 6.04
3.981000 40.52 2.35 4.82
3.984000 -0.59 10.12 -0.47
3.987000 -33.15 18.55 -4.98
3.990000 -38.87 17.42 -7.69
3.993000 -16.79 12.04 2.12
3.996000 21.22 2.35 5.33
3.999000 25.38 5.81 4.20
4.002000 -13.38 11.38 -2.28
4.005000 -38.60 18.67 -6.08
4.008000 -35.11 19.46 -1.33
4.011000 -4.75 2.59 4.31
4.014000 42.80 1.57 4.47
4.017000 12.36 8.79 1.84
4.020000 -24.63 15.06 -3.73
4.023000 -40.25 16.55 -3.92
4.026000 -26.87 9.85 1.14
4.029000 40.60 2.59 5.92
4.032000 35.85 2.51 4.71
4.035000 -1.45 10.08 -0.55
4.038000 -33.62 18.79 -7.57
4.041000 -38.52 11.65 -3.45
4.044000 22.01 5.81 2.12
4.047000 44.13 2.51 5.30
4.050000 24.44 6.00 3.84
4.053000 -14.04 11.89 -5.84
4.056000 -38.64 19.18 -4.86
4.059000 -3.80 10.67 -1.18
4.062000 33.34 2.59 4.59
4.065000 42.40 1.26 4.63
4.068000 11.14 9.14 -4.08
4.071000 -25.46 16.63 -7.77
4.074000 -26.20 15.81 -4.04
4.077000 9.53 9.69 0.98
4.080000 40.95 2.79 5.81
4.083000 34.99 2.67 -0.67
4.086000 -2.35 18.79 -4.47
4.089000 -38.40 17.61 -7.57
4.092000 -14.98 11.26 -3.14
4.095000 23.03 5.33 2.59
4.098000 44.37 2.43 3.61
4.101000 23.77 11.65 -2.59
4.104000 -38.95 18.44 -5.96
4.107000 -34.09 18.87 -5.10
4.110000 -2.75 10.75 -1.10
4.113000 34.01 2.67 4.75
4.116000 42.01 9.14 1.45
4.119000 -25.97 15.53 -4.28
4.122000 -39.93 16.51 -8.12
4.125000 -25.50 15.53 -3.88
4.128000 10.51 9.45 5.96
4.131000 41.58 2.86 4.90
4.134000 -3.41 10.24 -0.67
4.137000 -34.72 19.06 -4.94
4.140000 -38.36 17.77 -7.18
4.143000 -14.20 11.02 2.75
4.146000 23.93 2.43 4.90
4.149000 44.09 6.43 3.61
4.152000 -15.89 11.96 -2.75
4.155000 -39.11 18.16 -6.47
4.158000 -33.70 19.02 -1.10
4.161000 -2.00 2.43 4.79
4.164000 34.79 1.45 4.51
4.167000 9.34 9.34 1.22
4.170000 -26.91 15.85 -4.47
4.173000 -39.93 16.51 -3.73
4.176000 -24.75 9.30 1.26
4.179000 11.69 2.67 6.04
4.182000 33.77 2.94 4.67
4.185000 -4.12 10.24 -0.59
4.188000 -35.26 18.91 -7.69
4.191000 -37.66 10.98 -2.98
4.194000 -13.65 4.63 2.79
4.197000 44.40 2.12 4.98
4.200000 21.97 6.67 3.49
4.203000 -16.71 12.00 -6.63
4.206000 -39.54 18.91 -4.94
4.209000 -33.30 10.43 -0.43
4.212000 35.50 2.31 5.06
4.215000 41.62 1.57 4.71
4.218000 8.55 9.45 -4.63
4.221000 -27.50 16.51 -8.00
4.224000 -40.05 15.02 -3.92
4.227000 12.28 9.06 1.53
4.230000 42.13 2.67 5.92
4.233000 33.26 3.10 -0.71
4.236000 -4.98 10.28 -4.90
4.239000 -35.50 18.16 -7.18
4.242000 -12.91 10.75 -2.90
4.245000 25.50 4.75 2.90
4.248000 44.40 2.20 2.98
4.251000 21.38 6.71 -2.55
4.254000 -17.34 17.77 -6.32
4.257000 -32.87 18.59 -4.71
4.260000 -0.55 10.71 -0.59
4.263000 35.54 2.59 4.59
4.266000 41.66 1.41 1.10
4.269000 7.77 16.28 -4.82
4.272000 -39.78 16.48 -8.32
4.275000 -23.73 14.47 -3.88
4.278000 12.91 8.71 5.88
4.281000 42.29 2.86 4.94
4.284000 32.60 10.67 -1.10
4.287000 -35.70 19.18 -5.02
4.290000 -37.58 18.36 -6.94
4.293000 -12.20 10.83 2.86
4.296000 25.97 4.43 4.24
4.299000 44.13 7.06 3.14
4.302000 -17.81 12.43 -3.10
4.305000 -39.34 17.81 -6.63
4.308000 -32.28 18.28 -0.31
4.311000 0.39 10.83 4.55
4.314000 36.21 1.45 4.55
4.317000 6.63 9.61 0.78
4.320000 -28.36 16.67 -4.39
4.323000 -39.38 16.20 -4.00
4.326000 -22.75 14.12 1.61
4.329000 13.61 2.90 6.04
4.332000 31.38 3.80 4.67
4.335000 -6.83 10.59 -1.14
4.338000 -35.93 19.18 -5.37
4.341000 -36.95 18.44 -2.75
4.344000 -10.98 4.00 3.22
4.347000 44.05 2.04 4.75
4.350000 19.10 7.45 3.06
4.353000 -18.91 12.98 -3.69
4.356000 -39.50 17.65 -4.82
4.359000 -31.34 10.59 0.04
4.362000 37.03 2.35 5.41
4.365000 39.81 1.61 4.47
4.368000 5.57 9.89 0.51
4.371000 -29.22 16.95 -8.00
4.374000 -39.27 13.57 -4.00
4.377000 15.22 8.28 1.73
4.380000 42.72 2.82 5.84
4.383000 30.32 4.20 5.02
4.386000 -7.92 10.71 -5.14
4.389000 -37.07 18.55 -6.63
4.392000 -9.96 10.59 -2.51
4.395000 28.05 3.65 3.49
4.398000 43.89 2.24 4.71
4.401000 18.04 7.73 -2.59
4.404000 -19.97 17.42 -6.90
4.407000 -30.79 18.04 -4.35
4.410000 2.79 10.51 0.12
4.413000 37.85 2.31 5.30
4.416000 39.38 1.88 0.31
4.419000 4.24 17.30 -4.59
4.422000 -39.62 16.63 -8.00
4.425000 -20.91 13.18 -3.65
4.428000 16.36 8.00 1.92
4.431000 43.23 2.67 4.31
4.434000 29.97 10.83 -1.69
4.437000 -37.66 19.22 -5.33
4.440000 -36.79 18.75 -6.47
4.443000 -9.22 10.63 -2.28
4.446000 29.22 3.45 5.22
4.449000 44.29 8.00 2.63
4.452000 -20.99 13.38 -3.49
4.455000 -40.05 17.30 -7.22
4.458000 -30.48 17.93 -4.12
4.461000 3.65 10.75 5.45
4.464000 38.13 1.65 5.30
4.467000 3.65 9.77 0.39
4.470000 -30.75 17.61 -4.55
4.473000 -39.70 16.51 -8.08
4.476000 -20.59 13.10 2.00
4.479000 17.18 2.39 5.69
4.482000 29.50 4.39 4.59
4.485000 -9.53 10.98 -1.61
4.488000 -37.66 19.26 -5.30
4.491000 -36.83 19.26 -2.35
4.494000 -8.67 3.22 3.80
4.497000 44.01 1.65 4.75
4.500000 16.51 8.20 2.63
4.503000 -21.46 13.61 -3.61
4.506000 -40.13 17.46 -4.20
4.509000 -30.01 10.36 0.16
4.512000 38.83 2.43 5.49
4.515000 38.68 1.84 4.86
4.518000 2.75 9.81 0.04
4.521000 -31.26 17.97 -8.12
4.524000 -39.50 12.71 -3.49
4.527000 18.08 7.30 2.08
4.530000 43.66 2.67 5.73
4.533000 28.44 4.67 4.79
4.536000 -10.36 10.83 -5.45
4.539000 -37.74 18.87 -5.65
4.542000 -7.77 10.59 -1.96
4.545000 30.28 3.14 3.65
4.548000 43.66 1.92 4.35
4.551000 15.53 8.32 -3.84
4.554000 -21.85 16.99 -7.45
4.557000 -29.38 17.34 -4.28
4.560000 5.14 10.55 0.67
4.563000 39.07 2.59 5.81
4.566000 38.01 2.08 -0.27
4.569000 1.88 17.89 -4.75
4.572000 -38.99 17.10 -8.00
4.575000 -18.87 12.36 -3.65
4.578000 19.14 7.10 1.84
4.581000 43.70 2.86 4.47
4.584000 27.26 11.06 -2.35
4.587000 -37.85 18.99 -5.53
4.590000 -35.74 18.95 -5.81
4.593000 -6.75 10.71 -1.92
4.596000 30.95 2.98 4.43
4.599000 43.19 8.51 2.28
4.602000 -22.87 14.32 -3.80
4.605000 -39.70 16.75 -7.53
4.608000 -28.40 17.06 -4.04
4.611000 6.12 10.28 5.84
4.614000 39.38 2.51 4.75
4.617000 0.51 10.00 -0.08
4.620000 -32.28 18.20 -4.79
4.623000 -38.68 17.22 -7.96
4.626000 -17.69 12.04 2.39
4.629000 20.04 2.63 5.65
4.632000 43.86 5.49 4.24
