tempo_s ax ay az
0.393000 -13.53 21.50 -0.90
0.396000 -33.93 18.59 -0.98
0.399000 -2.71 10.32 -0.04
0.402000 34.48 3.22 -0.27
0.405000 43.58 7.92 0.86
0.408000 12.43 15.46 -1.92
0.411000 -39.66 19.42 -1.61
0.414000 -25.46 18.36 -1.77
0.417000 10.90 5.73 -0.59
0.420000 42.44 0.39 -2.82
0.423000 35.85 9.69 0.82
0.426000 -33.50 20.24 -0.59
0.429000 -38.21 18.12 -1.33
0.432000 -13.89 15.18 -1.10
0.435000 24.44 4.24 1.65
0.438000 45.86 4.98 -1.49
0.441000 -15.14 11.69 -1.77
0.444000 -38.21 21.46 -0.98
0.447000 -33.07 18.95 -1.22
0.450000 -1.14 9.85 -1.77
0.453000 35.11 -2.67 -0.24
0.456000 10.83 8.20 1.10
0.459000 -26.28 16.04 -1.96
0.462000 -39.50 19.42 -1.26
0.465000 -24.44 18.28 0.75
0.468000 12.55 -0.31 -0.04
0.471000 34.79 1.29 -3.14
0.474000 -3.41 9.69 0.35
0.477000 -34.24 20.75 -0.71
0.480000 -37.81 18.04 -1.77
0.483000 -12.79 4.04 -1.41
0.486000 45.93 -3.14 1.49
0.489000 22.99 5.65 -0.94
0.492000 -16.55 12.08 -1.92
0.495000 -38.44 21.54 -1.06
0.498000 -32.48 9.02 0.31
0.501000 36.68 2.82 -2.39
0.504000 42.33 -2.39 -0.86
0.507000 9.22 8.04 1.26
0.510000 -27.30 16.75 -1.80
0.513000 -39.54 17.89 -2.16
0.516000 14.16 5.26 0.39
0.519000 43.74 -0.59 0.39
0.522000 33.50 1.92 -2.82
0.525000 -4.75 9.96 -0.71
0.528000 -34.91 18.16 -1.06
0.531000 -11.10 13.89 -1.65
0.534000 27.03 4.08 -1.77
0.537000 45.74 -3.37 1.73
0.540000 21.34 6.00 -2.20
0.543000 -17.97 21.46 -1.26
0.546000 -31.38 18.87 -1.10
0.549000 2.04 8.47 0.51
0.552000 37.66 2.59 -2.43
0.555000 41.38 -1.92 1.10
0.558000 7.41 17.61 -1.49
0.561000 -39.54 18.79 -1.69
0.564000 -21.69 17.46 -1.92
0.567000 15.77 5.18 0.24
0.570000 44.29 -0.90 -2.55
0.573000 32.09 10.24 -0.75
0.576000 -6.67 21.06 -0.63
0.579000 -36.79 18.24 -1.02
0.582000 -9.53 13.26 -1.26
0.585000 28.48 4.04 1.53
0.588000 45.39 6.43 -0.24
0.591000 20.08 12.94 -2.24
0.594000 -38.91 20.79 -1.26
0.597000 -30.36 18.95 -1.22
0.600000 3.77 8.04 -2.28
0.603000 38.44 -1.41 -1.65
0.606000 40.48 8.28 1.37
0.609000 -29.34 18.12 -1.69
0.612000 -39.23 18.59 -1.77
0.615000 -20.40 17.22 0.31
0.618000 17.34 5.06 1.06
0.621000 44.72 2.94 -2.47
0.624000 -8.36 10.32 -0.86
0.627000 -36.17 21.42 -0.71
0.630000 -36.28 18.32 -1.02
0.633000 -8.08 12.67 -3.02
0.636000 29.85 -3.45 1.96
0.639000 17.97 6.86 -0.08
0.642000 -20.71 13.42 -2.16
0.645000 -39.31 20.55 -1.33
0.648000 -29.15 18.91 0.39
0.651000 5.30 1.73 -1.41
0.654000 39.31 -0.94 -1.92
0.657000 3.84 9.02 1.37
0.660000 -30.52 18.63 -1.18
0.663000 -38.99 18.36 -1.88
0.666000 -18.48 4.63 -0.31
0.669000 45.03 -1.73 1.26
0.672000 29.18 3.49 -2.20
0.675000 -10.08 10.75 -0.94
0.678000 -36.68 21.42 -1.14
0.681000 -35.34 11.85 -0.82
0.684000 31.22 3.88 -2.35
0.687000 44.52 -3.26 0.98
0.690000 16.16 7.34 0.59
0.693000 -21.93 14.20 -1.33
0.696000 -39.27 18.79 -1.61
0.699000 7.30 6.86 1.02
0.702000 40.44 1.29 -1.14
0.705000 38.25 -0.27 -2.55
0.708000 2.24 9.41 -0.98
0.711000 -31.19 18.16 -1.69
0.714000 -17.42 16.32 -1.96
0.717000 20.67 4.35 -0.55
0.720000 45.62 -2.28 1.49
0.723000 27.73 4.28 -1.02
0.726000 -11.69 21.46 -0.63
0.729000 -34.79 18.44 -0.90
0.732000 -4.75 11.26 -0.51
0.735000 32.64 3.45 -2.47
0.738000 44.21 -3.10 1.29
0.741000 14.47 14.83 -2.43
0.744000 -39.46 19.81 -1.49
0.747000 -26.75 18.63 -1.61
0.750000 8.94 6.39 0.94
0.753000 41.58 1.06 -2.59
0.756000 36.91 9.18 0.82
0.759000 -32.32 19.65 -0.98
0.762000 -38.56 18.24 -1.61
0.765000 -15.85 15.69 -1.96
0.768000 22.32 4.35 1.45
0.771000 45.74 4.43 -1.57
0.774000 26.28 11.10 -1.77
0.777000 -37.66 21.50 -0.67
0.780000 -34.13 18.71 -0.98
0.783000 -3.10 10.43 -3.30
0.786000 34.09 -2.90 0.00
0.789000 43.50 7.88 0.82
0.792000 -24.63 15.46 -2.24
0.795000 -39.58 19.50 -1.49
0.798000 -25.69 18.16 0.47
0.801000 10.55 0.59 -0.67
0.804000 42.25 0.59 -2.71
0.807000 -1.61 9.57 0.59
0.810000 -33.19 20.08 -0.71
0.813000 -37.66 18.24 -1.84
0.816000 -14.36 15.57 -1.22
0.819000 23.85 -2.82 1.88
0.822000 24.60 5.14 -1.33
0.825000 -14.75 11.49 -1.73
0.828000 -38.29 21.34 -1.22
0.831000 -33.19 18.79 0.00
0.834000 -1.45 3.06 -2.39
0.837000 42.80 -2.71 -0.24
0.840000 11.06 8.04 1.02
0.843000 -26.16 16.24 -1.69
0.846000 -39.62 19.42 -1.53
0.849000 -24.32 5.61 0.67
0.852000 43.07 0.00 -0.08
0.855000 34.79 1.29 -2.82
0.858000 -2.82 9.61 0.24
0.861000 -33.93 20.52 -1.26
0.864000 -37.85 14.83 -1.65
0.867000 25.42 4.04 -1.57
0.870000 45.66 -3.02 1.65
0.873000 23.26 5.77 -0.98
0.876000 -16.36 12.08 -0.47
0.879000 -38.56 18.71 -1.18
0.882000 0.31 9.10 0.08
0.885000 36.40 2.86 -2.51
0.888000 42.17 -2.31 -0.63
0.891000 9.38 8.32 -1.77
0.894000 -27.62 19.06 -1.65
0.897000 -22.79 17.77 -2.00
0.900000 14.04 5.37 0.31
0.903000 43.66 -0.43 0.12
0.906000 33.30 2.28 0.12
0.909000 -5.14 20.87 -0.51
0.912000 -37.23 18.20 -1.06
0.915000 -11.30 14.00 -1.45
0.918000 26.75 4.12 -1.84
0.921000 45.50 -3.65 -0.63
0.924000 21.38 12.47 -3.02
0.927000 -38.76 20.99 -1.14
0.930000 -31.22 18.87 -1.14
0.933000 1.84 8.51 0.43
0.936000 37.34 2.43 -1.73
0.939000 41.34 8.71 1.41
0.942000 -28.32 17.26 -1.61
0.945000 -39.34 18.83 -1.69
0.948000 -21.57 17.42 -1.77
0.951000 15.89 4.79 0.75
0.954000 44.37 2.90 -2.75
0.957000 -6.86 10.16 -0.31
0.960000 -35.50 20.95 -0.63
0.963000 -36.56 18.16 -1.14
0.966000 -9.57 13.30 -1.92
0.969000 28.24 -3.22 0.82
0.972000 19.69 6.51 -0.51
0.975000 -19.30 12.94 -2.12
0.978000 -38.80 20.75 -1.45
0.981000 -30.28 18.79 0.67
0.984000 3.69 2.08 -2.04
0.987000 38.64 -1.41 -1.69
0.990000 5.69 8.83 1.41
0.993000 -29.50 17.97 -1.57
0.996000 -39.34 18.63 -1.65
0.999000 -20.63 4.71 0.08
1.002000 17.34 -1.65 0.90
1.005000 30.75 2.98 -2.59
1.008000 -8.32 10.28 -0.55
1.011000 -36.01 21.22 -0.86
1.014000 -36.09 18.51 -0.98
1.017000 -8.20 3.69 -2.16
1.020000 45.15 -3.30 1.10
1.023000 18.12 6.83 0.04
1.026000 -20.83 13.61 -0.98
1.029000 -39.34 20.55 -1.41
1.032000 -29.26 7.45 0.43
1.035000 39.81 1.69 -1.69
1.038000 39.54 -1.10 -1.84
1.041000 3.84 8.90 -1.18
1.044000 -30.60 18.44 -1.49
1.047000 -39.34 16.51 -2.00
1.050000 19.10 4.55 -0.16
1.053000 45.07 -1.80 1.26
1.056000 29.38 3.37 -2.39
1.059000 -9.85 10.36 -0.59
1.062000 -36.79 18.48 -0.78
1.065000 -6.47 11.89 -0.63
1.068000 31.26 3.57 -2.67
1.071000 44.84 -3.30 1.02
1.074000 16.63 7.18 -2.55
1.077000 -21.54 20.24 -1.49
1.080000 -28.20 18.63 -1.61
1.083000 7.18 6.86 0.94
1.086000 40.60 1.29 -1.45
1.089000 38.60 -0.35 1.06
1.092000 2.12 19.02 -1.02
1.095000 -38.99 18.04 -1.53
1.098000 -17.53 16.32 -2.12
1.101000 20.67 4.51 -0.59
1.104000 45.58 -2.31 -1.92
1.107000 28.20 10.98 -1.33
1.110000 -37.27 21.38 -0.59
1.113000 -35.03 18.55 -0.98
1.116000 -4.98 11.34 -0.51
1.119000 32.28 3.69 0.59
1.122000 44.48 7.57 0.55
1.125000 -23.22 14.71 -2.28
1.128000 -39.46 20.01 -1.57
1.131000 -27.03 18.63 -1.57
1.134000 8.16 6.32 -1.02
1.137000 41.23 0.00 -2.43
1.140000 0.59 9.26 0.78
1.143000 -32.17 19.53 -1.06
1.146000 -38.83 18.67 -1.26
1.149000 -16.32 15.77 -0.78
1.152000 22.12 -2.51 1.29
1.155000 26.48 4.63 -1.96
1.158000 -13.10 11.22 -1.45
1.161000 -37.58 21.26 -0.63
1.164000 -34.21 18.67 0.04
1.167000 -3.06 3.57 -2.67
1.170000 43.66 -2.98 0.08
1.173000 13.02 7.73 0.98
1.176000 -24.48 15.10 -2.24
1.179000 -39.38 19.57 -1.84
1.182000 -25.97 6.39 0.71
1.185000 10.20 0.59 -0.63
1.188000 36.13 0.59 -2.59
1.191000 -1.10 9.49 0.59
1.194000 -32.95 20.16 -1.18
1.197000 -37.97 15.18 -1.92
1.200000 -14.59 4.20 -0.67
1.203000 45.66 -2.98 1.84
1.206000 24.95 5.02 -1.53
1.209000 -14.55 11.65 -0.27
1.212000 -37.89 18.55 -1.06
1.215000 -33.19 10.04 -0.04
1.218000 35.03 2.98 -2.55
1.221000 42.91 -2.63 -0.20
1.224000 11.02 8.28 -1.80
1.227000 -25.81 16.08 -1.61
1.230000 -39.54 18.20 -1.88
1.233000 12.00 5.69 0.55
1.236000 42.87 0.12 -0.35
1.239000 34.79 1.22 0.43
1.242000 -2.79 9.73 -0.08
1.245000 -33.81 17.73 -1.18
1.248000 -12.94 14.59 -1.73
1.251000 25.18 4.20 -1.41
1.254000 45.62 -2.79 1.53
1.257000 23.38 5.41 -2.12
1.260000 -15.85 21.18 -0.67
1.263000 -32.40 18.63 -0.98
1.266000 0.12 9.18 0.12
1.269000 35.93 3.30 -2.31
1.272000 42.25 -2.31 0.98
1.275000 9.26 16.59 -1.61
1.278000 -39.42 19.02 -1.73
1.281000 -23.26 18.04 -1.92
1.284000 13.61 5.37 0.75
1.287000 43.42 -0.75 -2.82
1.290000 33.77 9.85 0.16
1.293000 -34.60 20.99 -0.71
1.296000 -37.50 18.24 -1.29
1.299000 -11.45 13.96 -1.53
1.302000 26.60 4.35 2.28
1.305000 45.50 5.84 -1.29
1.308000 -17.53 12.51 -2.08
1.311000 -38.68 21.03 -0.90
1.314000 -31.42 18.79 -1.02
1.317000 1.88 8.83 -2.59
1.320000 37.15 -1.77 -1.14
1.323000 7.81 8.59 1.22
1.326000 -28.13 17.26 -1.53
1.329000 -39.38 18.51 -1.92
1.332000 -21.69 17.73 0.24
1.335000 15.30 -0.75 0.59
1.338000 32.44 2.28 -2.90
1.341000 -6.32 10.04 -0.16
1.344000 -35.11 21.18 -0.67
1.347000 -36.60 18.04 -1.10
1.350000 -10.00 3.92 -1.80
1.353000 45.31 -3.18 1.37
1.356000 20.04 6.28 -0.71
1.359000 -19.06 13.22 -2.28
1.362000 -38.95 20.75 -1.61
1.365000 -30.32 7.96 1.37
1.368000 38.29 2.24 -1.92
1.371000 40.48 -1.57 -1.65
1.374000 6.08 8.71 1.10
1.377000 -29.03 17.85 -1.77
1.380000 -39.11 17.06 -1.84
1.383000 -20.59 4.82 0.00
1.386000 44.64 -1.26 0.90
1.389000 30.95 3.02 -2.63
1.392000 -8.00 10.24 -0.39
1.395000 -35.38 18.51 -1.06
1.398000 -36.40 12.55 -0.86
1.401000 29.69 4.04 -2.28
1.404000 44.95 -3.33 1.10
1.407000 18.28 6.83 -2.12
1.410000 -21.22 20.52 -1.41
1.413000 -39.23 18.75 -1.29
1.416000 5.10 7.45 0.67
1.419000 39.54 1.77 -1.77
1.422000 39.50 -1.02 1.65
1.425000 3.77 9.10 -1.26
1.428000 -30.28 18.36 -1.69
1.431000 -18.95 16.71 -1.88
1.434000 18.91 4.59 0.00
1.437000 44.84 -2.00 -2.39
1.440000 29.11 3.77 -1.10
1.443000 -9.89 21.50 -0.82
1.446000 -35.42 18.24 -0.98
1.449000 -6.47 11.92 -0.55
1.452000 30.95 3.37 -2.08
1.455000 44.64 -3.18 0.00
1.458000 16.48 14.04 -2.55
1.461000 -39.31 20.28 -1.41
1.464000 -28.05 18.59 -1.69
1.467000 6.83 7.06 0.94
1.470000 40.48 1.49 -2.39
1.473000 38.52 9.22 1.02
1.476000 -31.34 19.14 -1.06
1.479000 -38.48 18.20 -1.41
1.482000 -17.50 16.24 -1.96
1.485000 20.48 4.20 1.37
1.488000 45.35 4.08 -2.20
1.491000 -11.61 11.10 -1.18
1.494000 -37.34 21.50 -0.71
1.497000 -34.75 18.55 -0.82
1.500000 -4.63 11.34 -2.28
1.503000 32.75 -3.30 -0.08
1.506000 14.59 7.65 0.67
1.509000 -23.46 14.79 -2.16
1.512000 -39.62 19.65 -1.45
1.515000 -26.99 18.67 0.78
1.518000 8.83 0.86 -0.71
1.521000 37.27 0.08 -2.55
1.524000 0.31 9.34 0.94
1.527000 -32.40 19.61 -0.90
1.530000 -38.60 18.32 -2.00
1.533000 -16.00 4.79 -0.86
1.536000 45.58 -2.51 1.33
1.539000 26.36 4.59 -1.84
1.542000 -13.06 11.26 -1.10
1.545000 -37.74 21.46 -0.94
1.548000 -34.17 10.90 -0.24
1.551000 33.81 3.37 -2.47
1.554000 43.78 -3.06 0.12
1.557000 13.10 7.73 0.78
1.560000 -24.75 15.30 -2.00
1.563000 -39.70 18.75 -1.69
1.566000 10.51 6.00 0.86
1.569000 42.29 0.31 -0.59
1.572000 36.17 0.67 -2.82
1.575000 -1.37 9.57 -0.67
1.578000 -33.15 18.32 -1.33
1.581000 -38.29 15.14 -1.84
1.584000 23.73 4.16 -1.22
1.587000 45.82 -2.75 1.61
1.590000 25.11 5.06 -1.53
1.593000 -14.71 21.34 -1.26
1.596000 -38.21 18.55 -0.90
1.599000 -1.69 9.96 -0.08
1.602000 35.11 3.18 -2.67
1.605000 43.11 -2.71 1.22
1.608000 11.22 15.93 -2.00
1.611000 -25.81 19.34 -1.73
1.614000 -24.52 18.12 -1.96
1.617000 12.16 5.65 0.35
1.620000 42.76 -0.04 -2.75
1.623000 34.91 1.49 0.31
1.626000 -2.71 20.44 -0.75
1.629000 -37.97 18.24 -1.29
1.632000 -13.02 14.67 -1.53
1.635000 25.11 4.20 1.92
1.638000 45.86 -2.82 -0.94
1.641000 23.03 11.69 -1.80
1.644000 -38.25 21.22 -1.02
1.647000 -32.40 18.95 -1.14
1.650000 0.08 9.61 0.27
1.653000 36.32 2.90 -0.04
1.656000 42.36 8.08 1.22
1.659000 -27.07 16.67 -1.77
1.662000 -39.50 19.02 -1.57
1.665000 -23.18 18.08 -1.80
1.668000 13.49 5.45 0.35
1.671000 43.38 1.69 -2.94
1.674000 -4.79 9.89 -0.43
1.677000 -34.64 20.87 -0.51
1.680000 -37.15 18.20 -1.14
1.683000 -11.53 13.89 -1.49
1.686000 26.52 -3.30 1.53
1.689000 21.57 6.04 -1.06
1.692000 -17.69 12.32 -2.04
1.695000 -38.60 20.99 -0.98
1.698000 -31.30 18.71 0.86
1.701000 1.88 2.59 -2.28
1.704000 41.19 -1.80 -1.33
1.707000 7.65 8.51 1.49
1.710000 -28.20 17.38 -1.26
1.713000 -39.46 18.59 -2.00
1.716000 -21.81 4.82 0.24
1.719000 44.25 -0.86 0.47
1.722000 32.17 2.47 -2.75
1.725000 -7.02 10.16 -0.31
1.728000 -35.77 20.99 -1.02
1.731000 -36.76 13.42 -1.49
1.734000 28.44 3.80 -2.12
1.737000 45.23 -3.37 1.53
1.740000 19.42 6.79 0.16
1.743000 -19.42 12.98 -1.06
1.746000 -39.03 18.87 -0.78
1.749000 3.73 7.92 0.82
1.752000 38.68 2.16 -2.04
1.755000 40.29 -1.41 -1.49
1.758000 5.61 8.71 -1.33
1.761000 -29.46 18.55 -2.00
1.764000 -20.16 17.02 -2.08
1.767000 17.53 4.75 0.00
1.770000 44.72 -1.45 1.22
1.773000 30.64 2.79 -0.59
1.776000 -8.36 21.18 -0.67
1.779000 -35.74 18.32 -0.90
1.782000 -8.04 12.55 -1.06
1.785000 29.85 3.84 -2.12
1.788000 45.07 -3.37 0.16
1.791000 18.71 13.49 -2.24
1.794000 -20.71 20.40 -1.22
1.797000 -29.22 18.83 -1.22
1.800000 5.53 7.22 0.86
1.803000 39.70 1.77 -2.35
1.806000 39.78 9.10 1.26
1.809000 3.88 18.63 -0.39
1.812000 -39.19 18.32 -1.53
1.815000 -18.91 16.63 -2.12
1.818000 19.02 5.37 1.10
1.821000 45.23 -1.61 -2.51
1.824000 29.30 10.67 -0.82
1.827000 -36.76 21.46 -0.47
1.830000 -35.54 18.40 -0.98
1.833000 -6.55 11.89 -2.24
1.836000 31.42 3.61 0.82
1.839000 44.95 7.22 0.35
1.842000 -22.20 14.16 -2.24
1.845000 -39.34 20.08 -1.49
1.848000 -28.20 19.06 -1.29
1.851000 7.14 7.02 -0.82
1.854000 40.60 -0.59 -2.31
1.857000 2.16 9.10 1.06
1.860000 -31.34 19.10 -1.06
1.863000 -38.72 18.24 -1.29
1.866000 -17.53 16.12 -0.63
1.869000 20.59 -2.20 1.96
1.872000 27.85 4.08 -2.28
1.875000 -11.61 10.90 -1.14
1.878000 -37.34 21.61 -0.75
1.881000 -35.11 18.55 -0.59
1.884000 -4.90 3.53 -2.59
1.887000 44.25 -3.10 0.47
1.890000 14.67 7.53 0.67
1.893000 -23.42 14.87 -2.24
1.896000 -39.07 19.46 -1.57
1.899000 -26.67 6.35 0.55
1.902000 41.46 1.02 -0.86
1.905000 37.30 0.04 -2.47
1.908000 0.31 9.10 0.90
1.911000 -32.24 19.50 -1.22
1.914000 -38.36 15.57 -2.75
1.917000 22.16 4.35 -0.59
1.920000 45.50 -2.55 1.57
1.923000 26.20 4.55 -2.00
1.926000 -13.42 11.14 -0.63
1.929000 -37.58 18.75 -0.67
1.932000 -3.10 10.51 -0.08
1.935000 33.97 3.37 -2.59
1.938000 43.58 -2.79 0.20
1.941000 12.87 7.77 -2.12
1.944000 -24.67 19.93 -1.61
1.947000 -25.61 18.44 -1.84
1.950000 10.55 6.04 0.82
1.953000 42.48 0.35 -0.31
1.956000 36.01 0.63 0.31
1.959000 -1.41 20.40 -0.67
1.962000 -38.21 18.16 -1.26
1.965000 -14.36 14.98 -1.80
1.968000 24.05 4.12 -1.14
1.971000 45.74 -2.86 -1.73
1.974000 24.52 11.69 -1.69
1.977000 -14.95 21.34 -0.43
1.980000 -33.26 18.71 -1.10
1.983000 -1.41 9.96 0.04
1.986000 35.26 3.02 -0.20
1.989000 42.87 8.08 1.10
1.992000 11.02 15.93 -1.84
1.995000 -39.62 19.14 -1.77
1.998000 -24.36 18.01 -1.73
2.001000 12.55 5.02 -0.43
2.004000 43.35 1.26 -2.71
2.007000 34.72 9.69 0.27
2.010000 -34.09 20.52 -0.78
2.013000 -37.70 18.08 -1.18
2.016000 -12.51 14.98 -1.84
2.019000 25.58 4.31 1.73
2.022000 45.62 5.57 -0.59
2.025000 -16.71 12.12 -1.88
2.028000 -38.48 21.18 -1.06
2.031000 -32.21 18.71 0.08
2.034000 0.39 9.10 -2.75
2.037000 36.56 -2.24 -0.90
2.040000 9.14 8.32 1.22
2.043000 -27.34 16.63 -1.65
2.046000 -39.46 19.02 -2.31
2.049000 -22.87 17.89 0.59
2.052000 13.77 -0.43 0.20
2.055000 33.34 1.88 -2.71
2.058000 -5.06 9.81 -0.35
2.061000 -34.87 20.87 -0.75
2.064000 -37.23 18.12 -1.14
2.067000 -11.22 4.12 -1.69
2.070000 45.50 -3.30 1.57
2.073000 21.30 6.08 -0.98
2.076000 -18.04 12.59 -2.04
2.079000 -38.83 20.87 -1.14
2.082000 -31.42 8.55 0.55
2.085000 37.58 2.12 -2.20
2.088000 41.42 -2.00 -1.41
2.091000 7.41 8.59 1.29
2.094000 -28.24 17.38 -1.57
2.097000 -39.42 17.53 -2.00
2.100000 15.81 4.75 0.47
2.103000 44.25 -1.06 0.59
2.106000 32.09 2.51 -2.75
2.109000 -6.98 10.28 -0.55
2.112000 -35.54 18.40 -1.45
2.115000 -9.41 13.02 -1.06
2.118000 28.64 3.92 -2.24
2.121000 45.35 -3.45 1.29
2.124000 19.42 6.75 -2.24
2.127000 -19.42 20.67 -1.29
2.130000 -30.20 18.79 -1.14
2.133000 3.84 8.04 0.55
2.136000 38.64 2.12 -1.41
2.139000 40.25 -1.29 1.33
2.142000 5.53 17.81 -1.33
2.145000 -39.27 18.51 -1.80
2.148000 -20.28 17.06 -2.12
2.151000 17.30 4.75 0.08
2.154000 44.52 -1.33 -3.02
2.157000 30.71 10.04 -0.04
2.160000 -36.13 21.26 -0.55
2.163000 -36.13 18.24 -0.90
2.166000 -8.04 12.43 -1.06
2.169000 29.89 3.73 0.71
2.172000 44.88 6.75 0.35
2.175000 17.97 13.53 -2.47
2.178000 -39.19 20.44 -1.33
2.181000 -29.18 18.87 -1.29
2.184000 5.33 7.22 -1.96
2.187000 39.46 -0.94 -1.88
2.190000 39.23 9.02 1.18
2.193000 -30.32 18.55 -1.06
2.196000 -38.99 18.32 -1.53
2.199000 -18.95 16.71 -0.67
2.202000 19.14 4.39 1.02
2.205000 44.99 4.24 -2.51
2.208000 -10.12 10.71 -0.90
2.211000 -36.56 21.30 -0.59
2.214000 -35.07 18.36 -0.59
2.217000 -5.77 11.57 -2.82
2.220000 31.34 -2.98 0.86
2.223000 16.00 7.37 0.35
2.226000 -22.28 14.04 -2.31
2.229000 -39.42 20.20 -1.33
2.232000 -27.81 18.48 1.41
2.235000 7.41 1.33 -1.41
2.238000 38.05 -0.20 -2.35
2.241000 1.84 9.14 1.33
2.244000 -31.15 19.18 -1.29
2.247000 -38.64 18.20 -1.88
2.250000 -16.87 4.55 -0.82
2.253000 45.31 -2.31 1.53
2.256000 27.42 4.16 -2.35
2.259000 -11.92 10.90 -1.33
2.262000 -37.23 21.38 -0.94
2.265000 -34.64 11.14 -0.47
2.268000 32.71 3.41 -2.55
2.271000 43.97 -2.98 0.24
2.274000 14.24 7.61 0.67
2.277000 -23.61 14.91 -1.65
