tempo_s ax ay az
2.307000 -11.45 12.32 2.90
2.310000 30.40 5.06 2.75
2.313000 48.99 6.83 1.14
2.316000 -21.65 15.97 -1.33
2.319000 -44.01 17.77 -4.04
2.322000 -33.15 14.51 0.00
2.325000 3.30 9.30 4.31
2.328000 39.54 3.88 3.88
2.331000 5.92 8.28 -1.18
2.334000 -31.19 16.08 -3.57
2.337000 -44.33 18.24 -2.28
2.340000 -24.28 14.47 1.02
2.343000 16.87 2.43 2.79
2.346000 33.97 5.65 2.59
2.349000 -8.90 12.24 -1.45
2.352000 -38.01 16.16 -3.96
2.355000 -40.87 13.81 -0.82
2.358000 -11.92 4.90 2.82
2.361000 47.70 2.08 3.14
2.364000 21.14 6.67 0.75
2.367000 -20.75 15.18 -4.28
2.370000 -44.33 15.10 -4.08
2.373000 -32.95 8.83 -1.18
2.376000 39.46 3.80 3.69
2.379000 43.27 3.61 4.04
2.382000 7.81 7.85 -3.22
2.385000 -31.15 18.63 -3.57
2.388000 -44.37 14.79 -2.04
2.391000 16.00 6.16 -0.35
2.394000 46.80 2.35 3.84
2.397000 32.91 6.55 -1.41
2.400000 -7.65 16.32 -4.55
2.403000 -38.76 17.22 -4.63
2.406000 -12.32 12.55 -1.29
2.409000 28.79 4.90 2.67
2.412000 47.27 1.77 0.86
2.415000 21.89 15.10 -1.61
2.418000 -20.55 17.69 -4.08
2.421000 -32.99 15.14 -4.16
2.424000 1.33 8.16 -1.37
2.427000 39.03 4.35 3.57
2.430000 43.86 8.51 -1.02
2.433000 -31.15 16.51 -2.82
2.436000 -44.01 19.10 -3.41
2.439000 -24.48 14.12 -2.98
2.442000 16.32 5.73 3.22
2.445000 45.97 6.24 3.61
2.448000 -7.02 12.43 -1.22
2.451000 -38.36 16.55 -4.43
2.454000 -40.13 16.95 -4.35
2.457000 -12.63 13.26 3.06
2.460000 28.75 1.45 3.37
2.463000 22.40 6.32 0.94
2.466000 -20.16 15.14 -1.73
2.469000 -43.35 17.46 -4.43
2.472000 -32.64 13.81 0.31
2.475000 0.63 3.84 3.96
2.478000 43.66 2.43 3.22
2.481000 9.30 7.53 -1.41
2.484000 -30.13 15.89 -3.18
2.487000 -45.19 19.10 -3.26
2.490000 -25.73 6.28 -0.04
2.493000 46.37 2.67 3.37
2.496000 35.81 5.37 4.04
2.499000 -6.16 11.34 -0.94
2.502000 -37.89 16.36 -4.08
2.505000 -41.38 12.75 -1.22
2.508000 27.93 5.49 3.22
2.511000 47.97 1.41 2.55
2.514000 24.09 6.16 1.14
2.517000 -19.81 15.49 -4.28
2.520000 -42.84 15.93 -4.00
2.523000 -0.20 10.12 -1.14
2.526000 38.36 4.55 3.33
2.529000 44.52 2.67 3.92
2.532000 8.55 7.69 -3.18
2.535000 -30.05 18.44 -3.88
2.538000 -25.54 13.93 -3.53
2.541000 14.79 5.77 -0.08
2.544000 45.50 3.14 4.00
2.547000 35.42 4.94 -0.90
2.550000 -5.18 15.97 -4.71
2.553000 -41.15 16.87 -4.35
2.556000 -14.67 13.93 -1.57
2.559000 27.77 4.47 2.08
2.562000 47.86 1.73 1.69
2.565000 24.20 15.22 -1.33
2.568000 -43.03 16.87 -4.39
2.571000 -34.24 15.42 -4.55
2.574000 -0.78 9.85 -1.57
2.577000 37.54 4.24 3.45
2.580000 44.29 7.57 -0.98
2.583000 -28.67 16.44 -2.82
2.586000 -44.60 18.28 -3.45
2.589000 -25.69 15.06 -2.67
2.592000 13.34 6.39 3.69
2.595000 45.50 6.20 3.77
2.598000 -4.39 11.38 -1.22
2.601000 -37.27 16.67 -4.35
2.604000 -41.34 17.34 -4.47
2.607000 -14.98 13.18 2.31
2.610000 26.40 0.55 2.55
2.613000 24.99 6.86 1.49
2.616000 -17.22 14.79 -1.45
2.619000 -42.29 17.93 -3.57
2.622000 -35.15 15.81 -0.39
2.625000 -1.57 4.79 3.69
2.628000 44.60 2.55 3.14
2.631000 11.38 7.30 -0.39
2.634000 -28.99 16.87 -2.43
2.637000 -44.72 18.71 -3.14
2.640000 -26.75 6.75 0.08
2.643000 45.35 2.75 3.26
2.646000 36.32 5.02 3.45
2.649000 -4.39 11.26 -4.67
2.652000 -36.13 16.12 -3.96
2.655000 -41.97 13.81 -1.65
2.658000 26.52 4.75 1.73
2.661000 48.17 1.37 2.71
2.664000 25.65 5.57 -0.98
2.667000 -17.18 15.06 -4.47
2.670000 -42.17 16.08 -4.43
2.673000 -2.24 10.71 -0.71
2.676000 36.60 4.04 3.69
2.679000 45.46 2.71 -0.55
2.682000 11.41 7.73 -2.98
2.685000 -28.16 18.48 -3.69
2.688000 -26.83 13.61 -2.39
2.691000 11.65 7.41 0.47
2.694000 44.33 2.75 3.57
2.697000 36.83 4.35 -1.84
2.700000 -2.75 15.81 -4.71
2.703000 -41.78 17.65 -3.57
2.706000 -16.63 14.63 -1.41
2.709000 25.73 5.06 3.53
2.712000 47.58 6.43 2.00
2.715000 26.28 14.47 -1.33
2.718000 -41.97 16.16 -4.47
2.721000 -35.89 15.34 -3.80
2.724000 -3.57 10.24 3.84
2.727000 35.85 2.00 3.33
2.730000 45.82 7.30 -0.67
2.733000 -27.62 16.00 -2.43
2.736000 -44.80 18.24 -3.18
2.739000 -28.20 15.53 -0.55
2.742000 11.96 3.37 4.00
2.745000 44.76 5.61 4.04
2.748000 -2.63 9.85 -1.53
2.751000 -35.81 15.97 -4.20
2.754000 -42.13 17.57 -1.80
2.757000 -16.87 5.26 1.77
2.760000 24.71 1.53 3.14
2.763000 26.99 6.94 2.39
2.766000 -16.16 14.59 -1.29
2.769000 -41.46 16.20 -3.84
2.772000 -35.26 10.40 -1.29
2.775000 36.21 4.71 3.88
2.778000 45.62 2.20 3.14
2.781000 13.38 7.22 -0.82
2.784000 -27.34 16.24 -3.69
2.787000 -44.40 14.12 -3.84
2.790000 10.63 6.55 -0.16
2.793000 43.50 3.73 4.20
2.796000 38.60 4.82 3.49
2.799000 -1.88 10.36 -4.24
2.802000 -35.42 17.81 -4.08
2.805000 -17.89 13.30 -1.92
2.808000 24.05 5.22 1.29
2.811000 49.15 1.77 3.10
2.814000 27.65 6.94 -1.41
2.817000 -15.42 17.06 -4.39
2.820000 -36.44 14.91 -4.75
2.823000 -4.08 11.14 -0.47
2.826000 34.24 4.67 3.80
2.829000 45.93 2.04 -0.47
2.832000 13.45 15.85 -2.71
2.835000 -45.03 18.51 -3.88
2.838000 -28.71 14.79 -3.26
2.841000 9.49 7.69 -0.39
2.844000 44.56 3.37 3.96
2.847000 37.66 9.53 -1.73
2.850000 -35.26 15.89 -4.39
2.853000 -42.36 16.67 -4.43
2.856000 -18.91 14.28 -1.49
2.859000 22.99 5.77 2.86
2.862000 47.23 6.51 2.16
2.865000 -14.63 13.85 -1.80
2.868000 -41.50 16.24 -4.79
2.871000 -36.99 15.18 -4.39
2.874000 -5.22 11.73 3.80
2.877000 34.13 2.79 3.18
2.880000 14.55 7.26 -0.12
2.883000 -25.85 15.93 -2.59
2.886000 -44.60 18.32 -4.24
2.889000 -29.18 14.83 -0.86
2.892000 9.38 3.53 2.94
2.895000 39.89 5.02 3.77
2.898000 -0.31 9.92 -1.33
2.901000 -34.09 16.20 -4.08
2.904000 -43.23 18.36 -1.41
2.907000 -19.18 5.88 1.69
2.910000 47.74 2.12 2.59
2.913000 28.79 6.24 2.35
2.916000 -14.00 14.20 -1.53
2.919000 -40.64 16.71 -4.31
2.922000 -37.62 12.43 -1.29
2.925000 34.60 5.02 3.84
2.928000 46.52 2.24 3.33
2.931000 14.91 7.49 0.16
2.934000 -25.46 16.00 -4.08
2.937000 -44.76 15.42 -3.57
2.940000 8.12 8.04 -0.35
2.943000 41.42 4.55 4.90
2.946000 38.95 4.63 4.00
2.949000 0.20 9.77 -4.08
2.952000 -33.97 17.02 -3.96
2.955000 -19.46 13.96 -1.77
2.958000 21.85 4.63 1.29
2.961000 47.39 1.92 3.33
2.964000 29.73 6.83 -0.98
2.967000 -13.73 15.73 -5.33
2.970000 -38.68 15.73 -4.67
2.973000 -6.51 11.06 -0.94
2.976000 32.95 5.06 3.02
2.979000 47.11 2.31 0.08
2.982000 17.14 15.49 -2.43
2.985000 -43.89 17.77 -3.33
2.988000 -30.28 14.83 -3.18
2.991000 7.37 7.49 4.04
2.994000 41.46 3.96 3.96
2.997000 40.32 9.22 -1.10
3.000000 -33.42 15.81 -3.73
3.003000 -43.66 18.08 -3.41
3.006000 -21.10 13.96 1.41
3.009000 21.18 5.49 3.18
3.012000 47.58 6.16 3.49
3.015000 -12.55 13.22 -0.94
3.018000 -40.40 15.85 -4.94
3.021000 -38.13 15.69 0.04
3.024000 -7.65 11.81 3.37
3.027000 32.36 1.14 2.82
3.030000 17.18 6.83 0.20
3.033000 -23.77 15.93 -2.12
3.036000 -44.17 18.12 -3.37
3.039000 -30.99 7.69 -0.24
3.042000 6.39 3.84 3.92
3.045000 40.83 4.08 3.92
3.048000 3.37 8.51 -1.53
3.051000 -33.11 15.89 -3.33
3.054000 -43.38 14.51 -2.08
3.057000 -21.26 5.49 0.24
3.060000 47.74 1.80 3.10
3.063000 31.11 6.43 2.86
3.066000 -11.30 13.18 -4.79
3.069000 -40.76 16.59 -4.67
3.072000 -38.36 11.30 -1.77
3.075000 32.48 4.39 2.94
3.078000 47.27 1.49 2.90
3.081000 18.55 7.18 -2.16
3.084000 -23.46 17.93 -3.77
3.087000 -44.33 15.06 -3.18
3.090000 5.22 8.08 -1.06
3.093000 41.66 3.53 4.20
3.096000 41.03 3.69 -1.57
3.099000 3.53 16.20 -3.96
3.102000 -43.58 18.44 -3.80
3.105000 -22.36 15.18 -2.35
3.108000 18.95 4.90 1.10
3.111000 46.92 2.43 2.43
3.114000 31.81 12.83 -0.90
3.117000 -39.74 16.28 -4.90
3.120000 -39.34 16.99 -4.55
3.123000 -10.12 12.83 -1.26
3.126000 30.71 5.18 2.86
3.129000 47.54 6.98 0.43
3.132000 -23.03 16.79 -1.77
3.135000 -44.88 18.08 -4.04
3.138000 -31.93 15.30 -4.20
3.141000 4.67 7.69 3.69
3.144000 41.23 4.16 4.16
3.147000 3.53 8.94 -1.02
3.150000 -31.77 16.04 -3.96
3.153000 -44.48 18.48 -4.20
3.156000 -22.05 14.28 0.67
3.159000 18.71 3.02 4.28
3.162000 31.34 6.47 3.41
3.165000 -10.00 12.94 -1.69
3.168000 -39.81 16.32 -4.35
3.171000 -38.52 16.20 -1.26
3.174000 -10.94 4.90 3.88
3.177000 47.97 1.33 2.24
3.180000 20.08 6.55 -0.47
3.183000 -22.59 16.87 -2.47
3.186000 -42.91 17.93 -3.06
3.189000 -32.05 8.83 -0.86
3.192000 40.29 4.08 3.69
3.195000 42.40 3.88 3.45
3.198000 5.33 8.36 -1.41
3.201000 -32.05 16.51 -4.12
3.204000 -44.05 13.57 -2.43
3.207000 19.06 5.61 0.94
3.210000 46.99 2.16 3.73
3.213000 31.73 6.24 3.69
3.216000 -9.53 12.28 -4.43
3.219000 -39.38 16.20 -4.51
3.222000 -10.36 12.91 -1.10
3.225000 30.48 4.82 3.49
3.228000 47.31 2.04 3.26
3.231000 19.53 7.18 -1.80
3.234000 -22.28 17.26 -4.08
3.237000 -32.05 14.47 -3.88
3.240000 4.08 8.75 -0.16
3.243000 39.93 4.24 3.92
3.246000 42.60 4.04 -1.49
3.249000 4.75 16.04 -3.88
3.252000 -44.60 18.04 -3.61
3.255000 -23.22 15.53 -1.77
3.258000 18.20 6.16 0.59
3.261000 47.27 2.55 3.49
3.264000 32.60 11.81 -1.26
3.267000 -39.19 15.65 -4.79
3.270000 -39.19 16.75 -4.16
3.273000 -11.41 12.59 -1.92
3.276000 30.56 4.79 3.26
3.279000 46.95 6.79 0.47
3.282000 -21.89 15.73 -1.92
3.285000 -43.78 17.18 -4.28
3.288000 -32.21 14.55 -3.92
3.291000 2.94 8.32 3.65
3.294000 39.97 3.84 3.73
3.297000 5.84 8.55 -1.02
3.300000 -31.30 16.28 -3.53
3.303000 -44.40 18.59 -3.73
3.306000 -24.01 14.40 0.16
3.309000 17.50 2.43 2.94
3.312000 33.19 5.65 2.82
3.315000 -8.24 12.43 -1.18
3.318000 -38.95 16.59 -4.47
3.321000 -40.25 16.95 -0.94
3.324000 -12.55 4.94 2.55
3.327000 47.90 1.29 2.90
3.330000 21.22 6.67 0.78
3.333000 -22.01 15.77 -1.41
3.336000 -43.74 18.04 -4.71
3.339000 -33.07 9.18 -0.67
3.342000 39.58 4.16 4.16
3.345000 42.87 3.61 3.57
3.348000 6.55 8.16 -0.94
3.351000 -31.15 16.00 -4.28
3.354000 -44.13 14.04 -2.98
3.357000 16.95 5.81 0.51
3.360000 46.13 2.67 3.53
3.363000 33.93 6.04 -1.45
3.366000 -7.92 12.16 -4.59
3.369000 -38.36 17.06 -4.39
3.372000 -12.55 13.14 -1.18
3.375000 29.38 4.75 2.43
3.378000 48.09 1.92 1.14
3.381000 21.46 7.41 -1.61
3.384000 -22.16 18.32 -3.96
3.387000 -32.91 14.51 -4.43
3.390000 2.20 8.51 -0.43
3.393000 39.07 3.45 3.80
3.396000 42.60 2.71 -1.41
3.399000 7.22 16.48 -3.88
3.402000 -44.17 18.83 -3.49
3.405000 -23.93 15.26 -2.16
3.408000 16.36 6.16 3.37
3.411000 46.37 2.24 3.57
3.414000 33.70 11.89 -1.73
3.417000 -38.29 15.97 -4.63
3.420000 -40.48 16.95 -4.12
3.423000 -13.06 12.79 1.69
3.426000 28.91 4.16 2.75
3.429000 48.01 6.39 0.51
3.432000 -20.40 15.77 -1.29
3.435000 -43.70 18.01 -3.96
3.438000 -33.62 15.06 0.16
3.441000 1.02 9.06 4.12
3.444000 38.52 2.98 3.61
3.447000 6.94 7.85 -1.26
3.450000 -30.68 16.40 -3.14
3.453000 -44.52 18.08 -2.08
3.456000 -24.91 6.04 -0.04
3.459000 15.77 2.71 4.39
3.462000 33.42 5.92 3.92
3.465000 -7.61 11.81 -1.26
3.468000 -38.01 15.65 -4.35
3.471000 -40.60 12.51 -1.49
3.474000 -13.10 4.75 3.41
3.477000 47.31 1.53 3.69
3.480000 21.10 6.59 1.02
3.483000 -20.52 14.87 -3.84
3.486000 -43.07 15.22 -4.28
3.489000 -34.01 8.83 -0.27
3.492000 38.48 3.88 3.88
3.495000 43.97 3.02 3.49
3.498000 8.51 8.08 -3.18
3.501000 -30.01 18.40 -3.26
3.504000 -44.29 14.51 -2.59
3.507000 15.77 6.63 0.24
3.510000 45.78 2.59 3.57
3.513000 35.77 5.81 -1.49
3.516000 -6.47 16.08 -4.39
3.519000 -40.76 16.99 -4.08
3.522000 -14.67 13.18 -1.57
3.525000 27.85 4.35 2.98
3.528000 48.01 1.65 0.20
3.531000 23.61 15.46 -0.78
3.534000 -43.35 17.46 -3.80
3.537000 -33.85 15.53 -3.96
3.540000 -0.04 9.53 -0.98
3.543000 39.03 4.79 3.41
3.546000 43.78 7.57 -0.47
3.549000 -30.32 16.63 -2.86
3.552000 -44.37 18.71 -3.41
3.555000 -26.12 15.06 -2.43
3.558000 14.75 6.04 3.14
3.561000 45.11 5.88 3.84
3.564000 -5.81 11.69 -0.98
3.567000 -38.01 16.44 -4.47
3.570000 -40.80 17.42 -4.55
3.573000 -14.16 13.10 1.73
3.576000 28.01 1.77 1.92
3.579000 23.18 6.24 0.75
3.582000 -19.77 15.81 -2.04
3.585000 -42.36 17.26 -4.75
3.588000 -33.62 15.57 -0.98
3.591000 0.24 4.63 4.31
3.594000 43.82 4.08 3.26
3.597000 9.45 7.65 -0.94
3.600000 -30.28 16.59 -2.94
3.603000 -44.72 18.99 -3.45
3.606000 -25.77 6.08 0.20
3.609000 45.86 2.51 3.45
3.612000 34.83 6.04 4.04
3.615000 -6.98 11.61 -1.14
3.618000 -37.50 16.16 -4.55
3.621000 -40.83 12.94 -1.73
3.624000 27.11 4.39 2.71
3.627000 47.86 1.49 3.10
3.630000 24.01 6.75 0.86
3.633000 -19.42 15.30 -4.51
3.636000 -42.72 15.18 -4.47
3.639000 -0.94 9.85 -0.98
3.642000 37.74 3.92 4.08
3.645000 44.68 3.77 3.41
3.648000 10.16 7.73 -2.71
3.651000 -30.48 19.10 -3.61
3.654000 -25.97 14.67 -3.33
3.657000 14.08 5.69 -0.55
3.660000 45.62 3.18 3.02
3.663000 36.72 5.77 -0.55
3.666000 -4.31 16.95 -4.43
3.669000 -41.38 17.22 -4.59
3.672000 -14.63 13.38 -1.49
3.675000 27.42 4.79 2.24
3.678000 48.01 1.77 1.29
3.681000 23.22 15.14 -2.51
3.684000 -42.91 17.30 -4.47
3.687000 -34.05 15.18 -4.16
3.690000 -0.63 9.06 -0.67
3.693000 37.97 5.22 3.41
3.696000 43.86 7.22 -0.75
3.699000 -28.71 16.16 -3.10
3.702000 -43.66 18.16 -3.53
3.705000 -26.28 14.79 -2.67
3.708000 13.34 6.39 3.53
3.711000 45.03 4.24 2.86
3.714000 -4.20 10.90 -1.18
3.717000 -35.81 15.46 -4.59
3.720000 -41.38 17.38 -3.45
3.723000 -15.42 14.12 2.08
3.726000 26.36 2.20 3.45
3.729000 24.52 5.81 1.61
3.732000 -17.57 15.10 -0.94
3.735000 -42.99 16.99 -3.69
3.738000 -34.79 15.49 -1.10
3.741000 -2.04 3.65 2.24
3.744000 45.27 2.31 3.26
3.747000 10.36 7.18 -0.71
3.750000 -28.60 16.20 -2.59
3.753000 -44.95 18.55 -2.94
3.756000 -26.28 6.28 -0.20
3.759000 44.91 2.79 3.65
3.762000 36.52 5.92 4.12
3.765000 -4.55 10.55 -1.49
3.768000 -36.72 16.48 -3.65
3.771000 -42.48 12.98 -1.33
3.774000 26.01 5.45 2.86
3.777000 48.01 0.86 2.71
3.780000 24.91 6.16 0.94
3.783000 -17.97 14.83 -4.28
3.786000 -41.85 15.77 -3.84
3.789000 -3.06 10.12 -1.02
3.792000 36.95 4.47 4.31
3.795000 45.42 2.67 3.18
3.798000 12.04 6.86 -2.71
3.801000 -28.64 18.40 -3.69
3.804000 -27.38 15.26 -2.51
3.807000 12.04 6.71 -0.20
3.810000 45.27 2.43 3.49
3.813000 36.40 5.02 -1.49
3.816000 -3.18 15.89 -5.06
3.819000 -41.19 17.73 -3.96
3.822000 -15.85 13.73 -1.69
3.825000 24.71 5.02 3.18
3.828000 48.25 2.31 1.06
3.831000 26.44 13.53 -1.53
3.834000 -42.05 16.87 -4.28
3.837000 -35.89 15.42 -4.39
3.840000 -2.90 11.14 3.77
3.843000 35.97 5.22 3.18
3.846000 45.54 7.41 -0.75
3.849000 -28.28 15.97 -2.67
3.852000 -44.37 19.10 -3.22
3.855000 -28.13 13.85 -0.12
3.858000 12.51 6.90 4.24
3.861000 43.97 6.20 4.08
3.864000 -4.16 10.90 -1.22
3.867000 -35.81 15.53 -4.94
3.870000 -41.54 16.79 -1.77
3.873000 -16.51 5.10 2.35
3.876000 25.77 2.12 3.10
3.879000 25.89 6.98 1.88
3.882000 -16.99 14.83 -1.49
3.885000 -41.74 16.87 -4.82
3.888000 -35.30 10.00 -0.78
3.891000 -3.18 4.67 3.80
3.894000 45.15 2.39 3.41
3.897000 12.51 7.96 -0.63
3.900000 -27.34 16.16 -3.73
3.903000 -44.52 14.32 -3.77
3.906000 -27.30 6.55 -0.71
3.909000 44.44 3.22 3.53
3.912000 37.85 5.30 3.57
3.915000 -2.12 10.71 -4.12
3.918000 -35.54 17.50 -4.00
3.921000 -42.33 13.10 -1.77
3.924000 25.03 5.41 2.12
3.927000 47.42 1.77 2.98
3.930000 26.16 6.63 -2.04
3.933000 -16.44 16.59 -4.39
3.936000 -36.40 15.85 -4.24
3.939000 -3.84 10.32 -1.80
3.942000 36.17 4.43 3.49
3.945000 45.31 2.31 -0.35
3.948000 13.38 16.55 -2.59
3.951000 -44.25 18.59 -3.77
3.954000 -27.93 14.24 -3.57
3.957000 10.63 6.71 0.43
3.960000 43.54 3.77 3.53
3.963000 38.17 10.24 -1.37
3.966000 -35.58 15.93 -4.39
3.969000 -42.44 17.69 -4.04
3.972000 -18.08 14.51 -1.49
3.975000 24.16 5.53 2.86
3.978000 48.60 6.94 2.55
3.981000 -15.42 14.95 -1.22
3.984000 -42.17 16.99 -4.79
3.987000 -36.32 15.81 -4.35
3.990000 -4.55 10.08 3.33
3.993000 35.23 1.61 3.30
3.996000 14.12 7.41 -0.86
3.999000 -26.28 16.04 -3.10
4.002000 -44.44 18.48 -3.53
4.005000 -28.24 15.26 -0.59
4.008000 10.28 3.53 3.80
4.011000 38.91 5.06 2.86
4.014000 -0.16 9.85 -1.45
4.017000 -35.54 16.24 -3.77
4.020000 -42.64 18.36 -1.80
4.023000 -18.83 4.51 1.61
4.026000 48.05 1.57 2.59
4.029000 28.32 6.28 2.79
4.032000 -16.20 14.67 -0.43
4.035000 -41.74 16.67 -4.43
4.038000 -37.50 10.47 -1.57
4.041000 34.56 4.12 3.92
4.044000 46.33 1.84 3.80
4.047000 14.71 6.83 -0.67
4.050000 -26.52 16.63 -3.69
4.053000 -44.44 15.02 -3.33
4.056000 9.69 7.57 0.04
4.059000 42.84 3.57 3.33
4.062000 39.66 4.39 3.73
4.065000 -0.12 10.40 -4.28
4.068000 -34.36 17.97 -4.04
4.071000 -18.71 14.24 -1.73
4.074000 22.24 5.37 0.71
4.077000 47.70 1.26 2.94
4.080000 27.77 7.02 -0.71
4.083000 -14.95 16.67 -4.63
4.086000 -37.50 15.53 -4.24
4.089000 -5.65 10.43 -1.65
4.092000 34.60 4.00 3.69
4.095000 46.48 2.35 -0.39
4.098000 15.34 15.89 -2.39
4.101000 -44.48 18.71 -3.41
4.104000 -29.34 15.06 -3.80
4.107000 8.43 6.59 -0.94
4.110000 42.87 3.41 3.96
4.113000 39.50 9.85 -1.22
4.116000 -34.64 16.04 -4.20
4.119000 -42.40 17.73 -3.88
4.122000 -19.38 14.08 -1.84
4.125000 22.40 4.79 3.26
4.128000 47.78 6.71 2.55
4.131000 -14.20 14.00 -1.29
4.134000 -40.87 16.55 -4.55
4.137000 -37.11 15.69 -4.16
4.140000 -6.12 10.75 2.86
4.143000 33.77 1.77 2.67
4.146000 15.85 7.34 -0.04
4.149000 -25.14 16.36 -2.04
4.152000 -44.33 18.59 -3.26
4.155000 -29.73 14.40 0.12
4.158000 8.16 3.80 3.33
4.161000 40.44 3.80 3.45
4.164000 0.20 9.49 -1.53
4.167000 -34.17 16.24 -3.96
4.170000 -43.78 18.44 -1.37
4.173000 -20.16 5.37 0.75
4.176000 47.66 1.45 3.10
4.179000 29.34 6.00 2.31
4.182000 -13.61 13.57 -1.26
4.185000 -41.27 16.91 -4.55
4.188000 -37.97 12.04 -0.75
4.191000 33.73 4.39 3.65
4.194000 46.09 2.00 3.49
4.197000 15.89 6.75 -2.16
4.200000 -25.22 15.49 -3.77
4.203000 -44.40 14.51 -4.04
4.206000 7.85 7.85 -0.55
4.209000 42.33 3.41 4.16
4.212000 40.05 4.59 -1.37
4.215000 1.65 9.02 -4.00
4.218000 -33.97 18.28 -4.16
4.221000 -20.04 14.28 -2.55
4.224000 22.40 5.53 1.22
4.227000 47.90 2.16 3.02
4.230000 29.81 6.90 -1.53
4.233000 -13.34 16.79 -4.63
4.236000 -37.81 15.85 -4.82
4.239000 -7.37 11.57 -1.26
4.242000 33.11 5.10 2.90
4.245000 46.25 2.20 -0.04
4.248000 16.67 16.67 -2.59
4.251000 -44.13 18.32 -3.88
4.254000 -30.17 14.47 -4.16
4.257000 6.83 7.92 3.45
4.260000 41.85 4.98 4.04
4.263000 40.40 9.57 -1.26
4.266000 -33.50 16.12 -4.20
4.269000 -43.54 18.04 -3.84
4.272000 -20.59 14.36 0.71
4.275000 20.59 2.28 3.06
4.278000 47.86 6.55 2.63
4.281000 -12.36 13.61 -1.41
4.284000 -40.76 16.55 -4.55
4.287000 -38.52 15.89 -1.41
4.290000 -7.88 4.39 3.06
4.293000 32.68 2.39 2.98
4.296000 17.18 7.10 0.04
4.299000 -24.05 16.44 -2.24
4.302000 -44.76 18.48 -3.33
4.305000 -30.32 7.45 -0.94
4.308000 6.32 4.04 3.96
4.311000 40.56 4.31 3.73
4.314000 2.31 9.02 -1.57
4.317000 -33.07 15.97 -4.16
4.320000 -43.31 14.71 -1.88
4.323000 -21.10 5.14 0.16
4.326000 48.05 1.96 3.80
4.329000 30.56 6.90 2.90
4.332000 -12.00 13.22 -4.08
4.335000 -40.80 15.18 -4.71
4.338000 -8.04 12.24 -0.63
4.341000 32.05 4.24 3.49
4.344000 46.76 1.73 3.45
4.347000 18.51 7.14 -2.24
4.350000 -23.54 17.61 -3.10
4.353000 -31.19 15.14 -3.69
4.356000 6.00 8.12 -0.04
4.359000 41.42 3.92 4.51
4.362000 41.58 4.55 -1.06
4.365000 3.37 15.77 -3.92
4.368000 -43.74 18.24 -3.80
4.371000 -21.50 14.67 -2.20
4.374000 20.40 4.59 0.75
4.377000 47.54 2.24 2.79
4.380000 32.40 13.06 -0.86
4.383000 -40.21 16.75 -4.39
4.386000 -38.83 16.75 -4.31
4.389000 -9.45 11.45 -1.41
4.392000 31.93 4.59 3.61
4.395000 47.66 6.98 0.27
4.398000 -23.42 16.36 -2.04
4.401000 -43.86 17.34 -4.12
4.404000 -31.07 14.75 -3.61
4.407000 5.02 8.12 4.12
4.410000 40.21 4.35 3.77
4.413000 4.59 8.51 -1.80
4.416000 -32.05 16.08 -3.33
4.419000 -44.05 18.12 -3.65
4.422000 -22.36 14.28 1.26
4.425000 18.67 2.08 3.26
4.428000 32.28 5.49 2.16
4.431000 -10.32 11.92 -1.96
4.434000 -39.11 16.40 -4.35
4.437000 -38.80 16.59 -0.63
4.440000 -10.36 4.79 3.18
4.443000 47.35 2.04 2.43
4.446000 20.36 6.63 0.98
4.449000 -24.67 16.08 -1.41
4.452000 -44.01 18.32 -4.71
4.455000 -31.85 7.53 -0.86
4.458000 41.27 3.49 4.04
4.461000 41.66 3.57 4.08
4.464000 4.59 8.63 -1.29
4.467000 -32.48 16.04 -4.28
4.470000 -43.97 14.40 -1.92
4.473000 18.79 5.77 1.06
4.476000 47.23 2.67 3.26
4.479000 31.77 6.20 2.79
4.482000 -9.45 12.94 -5.02
4.485000 -39.70 16.71 -4.16
4.488000 -10.43 12.47 -1.45
4.491000 31.34 4.86 3.73
4.494000 46.80 2.43 3.41
4.497000 19.69 6.75 -1.53
4.500000 -22.71 17.34 -4.12
4.503000 -32.05 14.36 -3.96
4.506000 3.41 8.98 -0.98
4.509000 40.09 3.49 3.45
4.512000 42.13 4.28 -1.92
4.515000 5.88 16.44 -3.14
4.518000 -43.97 18.75 -3.73
4.521000 -23.26 14.75 -2.12
4.524000 18.67 4.90 0.35
4.527000 47.93 3.33 3.30
4.530000 32.87 12.28 -1.18
4.533000 -39.19 15.73 -4.79
4.536000 -39.07 16.00 -4.59
4.539000 -11.41 12.04 -1.41
4.542000 30.48 4.86 3.06
4.545000 47.74 6.43 0.78
4.548000 -21.57 16.51 -1.22
4.551000 -43.97 17.42 -4.12
4.554000 -32.21 14.51 -4.12
4.557000 3.14 8.59 3.61
4.560000 39.58 4.28 3.69
4.563000 5.84 8.79 -1.29
4.566000 -31.03 16.16 -3.30
4.569000 -44.01 18.04 -2.00
4.572000 -24.12 15.06 0.00
4.575000 17.53 1.92 3.26
4.578000 33.54 6.28 3.22
4.581000 -9.06 12.04 -0.98
4.584000 -38.87 16.63 -4.16
4.587000 -40.09 16.87 -0.82
4.590000 -11.30 4.98 3.33
4.593000 48.13 1.49 3.18
4.596000 20.55 6.67 0.94
4.599000 -21.73 15.30 -4.20
4.602000 -44.13 17.89 -4.20
4.605000 -32.83 9.38 -0.20
4.608000 40.01 4.08 3.96
4.611000 42.84 3.61 3.84
4.614000 6.16 7.77 -3.26
4.617000 -31.11 16.12 -3.73
